,id,profile_url,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,525746,https://www.abgeordnetenwatch.de/profile/edelgard-bulmahn,0,95,Vizepräsidentin Edelgard Bulmahn,Edelgard Bulmahn,edelgard-bulmahn,1856.0,,"Guten Morgen, liebe Kolleginnen und Kollegen! Die Sitzung ist eröffnet.

Ich rufe den Tagesordnungspunkt 17 auf:

Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Erhöhung der Sicherheit informationstech-nischer Systeme (IT-Sicherheitsgesetz)

Drucksache 18/4096

Überweisungsvorschlag:

Innenausschuss (f)

Ausschuss für Recht und Verbraucherschutz

Ausschuss für Wirtschaft und Energie

Ausschuss für Verkehr und digitale Infrastruktur

Ausschuss Digitale Agenda

Haushaltsausschuss mitberatend und gemäß § 96 der GO

Nach einer interfraktionellen Vereinbarung sind für die Aussprache 96 Minuten vorgesehen. Gibt es dazu Widerspruch? - Das ist nicht der Fall. Dann ist das so beschlossen.

Ich eröffne die Aussprache. Für die Bundesre-gierung erhält als erster Redner das Wort Dr. Thomas de Maizière, Bundesminister des In-nern.",TOP 17 IT-Sicherheitsgesetz,14320,chair,18
1,525747,,1,95,,,,,,Beifall bei der CDU/CSU und der SPD,TOP 17 IT-Sicherheitsgesetz,14320,poi,18
2,525748,https://www.abgeordnetenwatch.de/profile/dr-thomas-de-maiziere-0,2,95,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,1519.0,,"Frau Präsidentin! Liebe Kolleginnen und Kolle-gen! Meine Damen und Herren! Der kluge Mann und die kluge Frau bauen vor. Das gilt schon seit Menschengedenken. Wir errichten Deiche, um uns bestmöglich vor den Gefahren eines Hoch-wassers zu schützen, in den Bergen befestigen wir Abhänge, damit sie nicht auf Straßen rut-schen, wir legen Vorräte an und legen einen Not-groschen für den Ernstfall zurück. Kurz: Es liegt in der Natur des Menschen, Vorsorge zu treffen. In der digitalen Welt sollte es nicht anders sein. Digi-tale Infrastrukturen und IT-Systeme sind das Rückgrat unserer modernen Gesellschaft. Durch sie entstehen in nahezu allen Lebensbereichen neue Potenziale, Freiräume und Synergien. Gleichzeitig wächst aber die Abhängigkeit von diesen Systemen und damit auch die Bedeutung der Verfügbarkeit und Sicherheit der Systeme. Der technische Fortschritt hat uns also ein Stück weit verwundbar oder verwundbarer gemacht, auch durch die digitale Welt.

Das Bundesamt für Sicherheit in der Informati-onstechnik geht davon aus, dass allein in Deutschland mehr als 1 Million Internetrechner Teil eines sogenannten Botnetzes ist. Das bedeu-tet, dass sie jederzeit für IT--Angriffe missbrauch-bar sind, ohne dass das der Betreiber bemerkt. Mehr als 250 Millionen Varianten von Schadpro-grammen sollen heute schon in Umlauf sein, und täglich kommen über 300 000 neue Varianten hin-zu. Erfolgreiche technische Dienste und zuverläs-sige Anwendungen im Internet brauchen Vertrau-en in die Sicherheit der IT-Systeme.

Wir beraten heute in erster Lesung über einen Gesetzentwurf, der diesem Ziel dient und zwei wichtige Bestandteile enthält. Erstens. Wir ergrei-fen Maßnahmen zum Schutz unserer kritischen Infrastrukturen. Das sind die Teile unserer Netze, die für unser Leben von zentraler Bedeutung sind, wie die Energieversorgung, die Wasserversor-gung, die Geldversorgung, der Verkehr, die -Gesundheitsversorgung und viele andere Berei-che. Sicherheit bedeutet hier, dass die Netze ver-fügbar sind, dass sie schlicht funktionieren, dass sie ohne Störungen betrieben werden können. Deshalb werden wir die Betreiber solcher kriti-schen Infrastrukturen mit dem Gesetz verpflich-ten, Mindeststandards an IT-Sicherheit einzuhal-ten und erhebliche IT-Sicherheitsvorfälle an das Bundesamt für Sicherheit in der Informationstech-nik zu melden. Diese Informationen werden aus-gewertet und anschließend anderen, ähnlichen Be-treibern kritischer Infrastrukturen zur Verfügung gestellt, damit diese sich wappnen oder eingetre-tene Schäden beseitigen können. Sie können dann ihrerseits zielgerichtete Maßnahmen zum Schutz der Infrastruktur ergreifen, noch bevor sie selbst zum Opfer eines entsprechenden Angriffs werden, oder, wenn sie es bereits geworden sind, gemein-sam mit anderen den Schaden beheben.

Der zweite wichtige Baustein betrifft Maßnah-men, die auch andere in Deutschland betriebene IT-Systeme sicherer machen. Ich will drei dieser Maßnahmen nennen:

Erstens. Wir verpflichten die Betreiber von Webseiten, zum Beispiel von Onlineshops, ihre IT-Systeme durch wirksame und zeitgemäße Vor-kehrungen vor dem unerlaubten Zugriff zu schüt-zen. Damit wollen wir verhindern, dass über unzu-reichend geschützte Webserver Viren, Trojaner und andere Schadprogramme verbreitet werden.

Zweitens. Wir werden Telekommunikationsun-ternehmen verpflichten, ihre Kunden zu warnen, wenn sie bemerken, dass der Anschluss des Kun-den für Angriffe missbraucht wird. Gleichzeitig sollen sie ihre Kunden auf mögliche Wege zu de-ren Abwehr hinweisen. Viele Telekommunikati-onsunternehmen machen das schon heute, aber eben nicht alle.

Drittens. Wir wollen dem Bundesamt für Si-cherheit in der Informationstechnik die Erlaubnis geben, bestimmte IT-Produkte auf ihre IT-Sicherheit zu überprüfen und die Ergebnisse bei Bedarf auch zu veröffentlichen. Das wird die Transparenz der Sicherheit von IT-Produkten er-höhen und zu mehr Akzeptanz der IT-Sicherheit als eigenständigem Wert eines IT-Produktes füh-ren.",TOP 17 IT-Sicherheitsgesetz,14320,speech,18
3,525749,,3,95,,,,,,Beifall bei der CDU/CSU sowie bei Ab-geordneten der SPD,TOP 17 IT-Sicherheitsgesetz,14320,poi,18
4,525750,https://www.abgeordnetenwatch.de/profile/dr-thomas-de-maiziere-0,4,95,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,1519.0,,"Meine Damen und Herren, was wir mit diesen Maßnahmen machen, ist nichts anderes, als dass wir etablierte und bewährte Maßnahmen aus der sogenannten analogen Welt in die sogenannte di-gitale Welt übertragen. Wir stellen in der analogen Welt Mindestanforderungen für Lebensmittel und Haushaltsgeräte auf. Wir machen das genauso bei Banken und Finanzdienstleistern im Bereich des Risikomanagements. Wir verlangen sogar von Lebensmittelbetrieben, dass sie bei Gefahren für die Gesundheit die Bevölkerung gegebenen-falls öffentlich warnen und ihre Lebensmittel aus den Regalen zurückziehen. Im Flugverkehr schreiben wir Meldungen über sicherheitsrelevan-te Vorfälle an das Luftfahrt-Bundesamt vor. Seit langer Zeit verpflichten wir Grundstückseigentü-mer, im Winter auf ihren Gehwegen zu streuen, um Unfälle von Personen zu vermeiden. Nichts anderes machen wir jetzt im Bereich der IT.

Viele Menschen haben den Eindruck, dass die Einhaltung und Durchsetzung von Recht und Ord-nung in der digitalen Welt unerreichbar seien. Die Digitalisierung sei zu dynamisch, der Cyberraum zu global, die Amerikaner seien zu stark; da könne man halt nichts machen. Ich sehe das anders. Auch wenn man im Internet in einer Millisekunde scheinbar jeden Ort der Welt erreichen kann: Es gibt ein physisches Netz in Deutschland, es gibt IT-Systeme, die hier in Deutschland betrieben und angeboten werden. Sie unterliegen dem deutschen Recht, und damit können wir auch Regeln für die-se Systeme aufstellen.",TOP 17 IT-Sicherheitsgesetz,14320,speech,18
5,525751,,5,95,,,,,,Beifall bei der CDU/CSU und der SPD,TOP 17 IT-Sicherheitsgesetz,14320,poi,18
6,525752,https://www.abgeordnetenwatch.de/profile/dr-thomas-de-maiziere-0,6,95,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,1519.0,,"Gleichzeitig handeln wir auch international. In Europa arbeiten wir parallel zu dem Gesetzent-wurf, den wir ab jetzt beraten, an dem Zustande-kommen einer Richtlinie für die Netzwerk- und In-formationssicherheit in der Europäischen Union, an der sogenannten NIS-Richtlinie.",TOP 17 IT-Sicherheitsgesetz,14320,speech,18
7,525753,https://www.abgeordnetenwatch.de/profile/dr-konstantin-von-notz-0,7,95,Dr. Konstantin von Notz [BÜND-NIS 90/DIE GRÜNEN],Dr. Konstantin von Notz,konstantin-notz,1576.0,gruene,"Das ist mal eine Taktik, ja!",TOP 17 IT-Sicherheitsgesetz,14320,poi,18
8,525754,https://www.abgeordnetenwatch.de/profile/dr-thomas-de-maiziere-0,8,95,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,1519.0,,"Auch hier sollen unter anderem EU-weite Min-destanforderungen für Betreiber kritischer Infra-strukturen aufgestellt werden. Auch hier sind Mel-deverfahren hinsichtlich kritischer Sicherheitsvor-fälle vorgesehen.

Was wir in diesem Fall also machen, ist nicht, zu warten, dass Europa uns eine Vorgabe macht, und diese dann irgendwie zögerlich und auf Druck der EU mit Fristversäumung usw. umzusetzen. Diese Zeit haben wir in der schnellen Welt des In-ternets nicht. Was wir heute machen, ist, wenn Sie so wollen, eine vorweggenommene Umset-zung einer künftigen Richtlinie. Damit das klappt, sind wir in engstem Kontakt mit der EU-Kommission und natürlich mit dem Rat, damit das Ganze so kompatibel ist, dass es nachher auch zusammenpasst.

Trotzdem geht das alles nur gemeinsam - in Europa und in Deutschland. Der Gesetzentwurf sieht ein Wechselspiel zwischen Unternehmen und Behörden vor: Melden und Warnen, Standards und Sicherungsmaßnahmen entwickeln. Das alles funktioniert nämlich nur, wenn man zusammenar-beitet. Auch das ist ein Prinzip, das hinter den hier vorgelegten Regelungen steckt. Wir wollen auch bei der IT-Sicherheit eine neue Form der Koopera-tion mit der Wirtschaft; denn wir als Aufsichtsbe-hörde wollen nicht nur Vorschriften machen.",TOP 17 IT-Sicherheitsgesetz,14320,speech,18
9,525755,,9,95,,,,,,Beifall bei Abgeordneten der CDU/CSU und der SPD,TOP 17 IT-Sicherheitsgesetz,14320,poi,18
