,id,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,127884,0,89,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Nehmen Sie bitte Platz. Die Sitzung ist eröffnet.

Guten Morgen, liebe Kolleginnen und Kollegen! Wir beginnen die heutige Tagesordnung mit dem Zusatzpunkt 4:

Beratung des Antrags des Bundesministeriums der Finanzen

Finanzhilfen zugunsten Griechenlands;

Verlängerung der Stabilitätshilfe

Einholung eines zustimmenden Beschlusses des Deutschen Bundestages nach § 3 Absatz 1 i. V. m. § 3 Absatz 2 Nummer 2 des Stabilisierungsmechanismusgesetzes auf Verlängerung der bestehenden Finanzhilfefazilität zugunsten der Hellenischen Republik

Drucksachen 18/4079, 18/4093

Über diesen Antrag der Bundesregierung werden wir am Schluss der Debatte namentlich abstimmen.

Die Fraktionen Die Linke und Bündnis 90/Die Grünen haben jeweils einen Entschließungsantrag angekündigt. Diese werden vermutlich gerade gedruckt und sind dann an den bekannten Stellen einzusehen bzw. mitzunehmen.

Nach einer interfraktionellen Vereinbarung sind für die Aussprache 96 Minuten vorgesehen. - Dazu sehe ich keinen Widerspruch. Dann können wir so verfahren.

Ich eröffne die Aussprache und erteile das Wort dem Bundesfinanzminister Wolfgang Schäuble.",TOP ZP 4 Finanzhilfen zugunsten Griechenlands,2082,chair,18
1,127885,1,89,,,,,,Beifall bei der CDU/CSU und der SPD,TOP ZP 4 Finanzhilfen zugunsten Griechenlands,2082,poi,18
2,127886,2,89,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,413.0,,"Herr Präsident! Meine Damen und Herren! Die Entscheidung, die ich als Bundesfinanzminister vom Deutschen Bundestag erbitte, ist eine Entscheidung, die -keinem Abgeordneten des Deutschen Bundestages leichtfällt. Es geht - das muss man am Anfang dieser Debatte sagen - um das zweite Hilfsprogramm für Griechenland, zu dem der Deutsche Bundestag am 27. Februar 2012 seine Zustimmung erteilt hat. Es geht darum, die Laufzeit dieses Programmes, das eigentlich Ende vergangenen Jahres abgeschlossen sein sollte, um weitere vier Monate zu verlängern. Wir haben im Dezember zugestimmt, es um zwei Monate zu verlängern. Es geht nicht um neue Milliarden für Griechenland, es geht nicht um irgendwelche Veränderungen in diesem Programm, sondern es geht darum, zusätzliche Zeit zur Verfügung zu stellen, einzuräumen, um dieses Programm erfolgreich abzuschließen.",TOP ZP 4 Finanzhilfen zugunsten Griechenlands,2082,speech,18
3,127887,3,89,,,,,,Beifall bei der CDU/CSU und der SPD sowie bei Abgeordneten des BÜNDNISSES 90/DIE GRÜNEN,TOP ZP 4 Finanzhilfen zugunsten Griechenlands,2082,poi,18
4,127888,4,89,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,413.0,,"Die Diskussion vor und nach der Wahl in Griechenland hat diese Entscheidung nicht einfacher gemacht, auch nicht die Diskussion in den letzten Tagen und Stunden, um auch dies mit aller freundlichen Zurückhaltung zu sagen. Die Ankündigung, dieses Programm nicht erfüllen zu wollen, kein Programm zu brauchen, ist legitim, aber sie macht es nicht leichter, einer Verlängerung des Programmes zuzustimmen. Natürlich muss man, wenn man eine Verlängerung des Programmes will, zunächst einmal sagen, dass man am Programm festhalten will. Dazu hat es einige Wochen intensiver Beratungen und Debatten gegeben.

Grundlage des Antrags, den ich an den Deutschen Bundestag gerichtet habe, ist die Erklärung der griechischen Regierung, ohne jede Vorbehalte, ohne jede Einschränkungen dieses Programm erfüllen zu wollen. Das ist das, was Griechenland in der gemeinsamen Erklärung der Euro-Gruppe so akzeptiert hat, die Grundlage für den Antrag ist. Auch daran muss festgehalten werden.

Klar ist - auch darüber ist viel in Deutschland, in Griechenland, in Europa diskutiert worden -: Wir sind alles Demokratien. Griechenland hat einen Wahlkampf geführt. Das griechische Volk hat eine klare Wahlentscheidung getroffen.",TOP ZP 4 Finanzhilfen zugunsten Griechenlands,2082,speech,18
5,127889,5,89,,,,,,Beifall bei Abgeordneten der LINKEN,TOP ZP 4 Finanzhilfen zugunsten Griechenlands,2082,poi,18
6,127890,6,89,"Volker Kauder [CDU/CSU], an die LINKE gewandt",Volker Kauder,volker-kauder,515.0,cducsu,Sind Sie das griechische Volk?,TOP ZP 4 Finanzhilfen zugunsten Griechenlands,2082,poi,18
7,127891,7,89,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,413.0,,"- Liebe Kolleginnen und Kollegen, angesichts dessen, was die Menschen in Deutschland und wir alle, jeder von uns, bei dieser Debatte empfinden, bin ich heute gar nicht so richtig - wie sonst - zu Scherzen aufgelegt, um auch das ganz ruhig zu sagen.",TOP ZP 4 Finanzhilfen zugunsten Griechenlands,2082,speech,18
8,127892,8,89,,,,,,Beifall bei der CDU/CSU und der SPD sowie bei Abgeordneten des BÜNDNISSES 90/DIE GRÜNEN,TOP ZP 4 Finanzhilfen zugunsten Griechenlands,2082,poi,18
9,127893,9,89,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,413.0,,"Griechenland hat in einer erstaunlich schnellen Weise - wir hätten uns das gar nicht vorstellen können - nach dem Wahlergebnis eine neue Regierung gebildet. Diese Regierung hat zunächst Ankündigungen getroffen, von denen sie inzwischen gesagt hat, sie wolle sie nicht umsetzen, sondern sie wolle das Programm erfüllen, am Programm festhalten. Das ist die Erklärung, die wir am 19. Februar nach mühsamen Verhandlungen zustande gebracht haben.

Es gab in diesem Programm natürlich immer die Überprüfung - das war in jedem Quartal die gleiche Situation -, ob ein Programmland - in diesem Fall Griechenland; wir haben ja fünf Programme gehabt - das erfüllt hat, was es tun muss. Denn unsere Hilfsprogramme beruhen ja auf dem Prinzip Hilfe zur Selbsthilfe. Dabei gibt es immer die Möglichkeit für die Regierung, mit den drei Institutionen, also dem, was wir „Troika“ zur Abkürzung genannt haben, zu vereinbaren, es ein Stück weit anders zu machen. Aber das ist eine Beurteilung dieser drei Institutionen Internationaler Währungsfonds, Europäische Zentralbank, Europäische Kommission.

Deswegen haben wir natürlich auch gesagt: Griechenland wird jetzt in den kommenden Tagen, Wochen, Monaten Vorschläge machen - es hat eine erste Liste von Vorschlägen am Montag eingereicht -, wie man die Flexibilität im Programm aus griechischer Sicht nutzen will. Dazu müssen die drei Institutionen ihre Einschätzung geben; für die Einschätzung müssen sie genau prüfen. Dann wird sich die Euro-Gruppe damit befassen, und wenn die eine einstimmige Empfehlung gibt, dann werden wir der Auszahlung der noch ausstehenden Tranche zustimmen. Aber zuvor muss der Haushaltsausschuss des Bundestages informiert werden. Wenn er nicht einverstanden ist, wird nicht ausgezahlt, sondern dann wird das Plenum angerufen und darüber entschieden. Wenn es zu einer Änderung des Programms kommen sollte, müsste zuvor der Deutsche Bundestag zustimmen. So sind die Regeln, und an diesen Regeln wird sich auch nichts ändern.",TOP ZP 4 Finanzhilfen zugunsten Griechenlands,2082,speech,18
