,id,profile_url,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,615767,https://www.abgeordnetenwatch.de/profile/norbert-lammert,0,133,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754.0,,"Nehmen Sie bitte Platz. Die Sitzung ist eröffnet.

Guten Morgen, liebe Kolleginnen und Kollegen! Ich begrüße Sie alle herzlich zu unserer 133. Plenarsitzung.

Bevor wir in die Tagesordnung eintreten, möchte ich gerne dem Kollegen Helmut Brandt und der Kollegin Inge Höger zum 65. Geburtstag sowie der Kollegin Marlene Mortler zu ihrem 60. Geburtstag nachträglich gratulieren. Auch auf diesem Wege noch einmal alle guten Wünsche für das neue Lebensjahr.",TOP 3 Hospiz- und Palliativversorgung,14574,chair,18
1,615768,,1,133,,,,,,Beifall,TOP 3 Hospiz- und Palliativversorgung,14574,poi,18
2,615769,https://www.abgeordnetenwatch.de/profile/norbert-lammert,2,133,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754.0,,Der Kollege Dirk Becker hat sein Bundestagsmandat niedergelegt. Für ihn ist die Kollegin Petra Rode-Bosse nachgerückt. Ich möchte Sie im Namen des ganzen Hauses herzlich begrüßen.,TOP 3 Hospiz- und Palliativversorgung,14574,chair,18
3,615770,,3,133,,,,,,Beifall,TOP 3 Hospiz- und Palliativversorgung,14574,poi,18
4,615771,https://www.abgeordnetenwatch.de/profile/norbert-lammert,4,133,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754.0,,"Ich wünsche uns eine gute Zusammenarbeit.

Wir müssen noch die Wahl von zwei Mitgliedern des Verwaltungsrates der Kreditanstalt für Wiederaufbau durchführen. Auf Vorschlag der CDU/CSU-Fraktion sollen der Kollege Klaus-Peter Flosbach und auf Vorschlag der SPD-Fraktion der Kollege Hubertus Heil für eine weitere Amtszeit berufen werden. Gibt es dagegen Einwände? - Das ist nicht erkennbar. Dann sind damit die beiden gerade genannten Kollegen als Mitglieder des Verwaltungsrates für eine weitere Amtszeit gewählt.

Ich möchte schließlich darauf aufmerksam machen, dass es eine Vereinbarung gibt, die Tagesordnung um die in der Zusatzpunkteliste aufgeführten Punkte zu erweitern:

ZP 1	Aktuelle Stunde auf Verlangen der Fraktion BÜNDNIS 90/DIE GRÜNEN:

Haltung der Bundesregierung zu neuen Erkenntnissen zur VW-Abgasaffäre",TOP 3 Hospiz- und Palliativversorgung,14574,chair,18
5,615772,,5,133,,,,,,siehe 132. Sitzung,TOP 3 Hospiz- und Palliativversorgung,14574,poi,18
6,615773,https://www.abgeordnetenwatch.de/profile/norbert-lammert,6,133,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754.0,,"ZP 2	Beratung des Antrags der Abgeordneten Katja Keul, Dr. Sabine Sütterlin-Waack, Brigitte Zypries, Matthias W. Birkwald und weiterer Abgeordneter

Keine neuen Straftatbestände bei Sterbehilfe

Drucksache 18/6546

Darunter befindet sich auch der neue Gruppenantrag zum Thema Sterbehilfe bzw. Sterbebegleitung, der dann in der morgigen Debatte aufgerufen wird. Sind Sie mit diesen gerade vorgetragenen Vereinbarungen einverstanden? - Das ist offensichtlich der Fall. Dann ist das so beschlossen.

Ich rufe nun die Tagesordnungspunkte 3 a und 3 b auf:

a)	Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Verbesserung der Hospiz- und Palliativversorgung in Deutschland",TOP 3 Hospiz- und Palliativversorgung,14574,chair,18
7,615774,,7,133,,,,,,Hospiz- und Palliativgesetz,TOP 3 Hospiz- und Palliativversorgung,14574,poi,18
8,615775,,8,133,,,,,,HPG,TOP 3 Hospiz- und Palliativversorgung,14574,poi,18
9,615776,https://www.abgeordnetenwatch.de/profile/norbert-lammert,9,133,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754.0,,"Drucksachen 18/5170, 18/5868

Beschlussempfehlung und Bericht des Ausschusses für Gesundheit (14. Ausschuss)

Drucksache 18/6585

b)	Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Gesundheit (14. Ausschuss)

-	zu dem Antrag der Abgeordneten Birgit Wöllert, Pia Zimmermann, Sabine Zimmermann (Zwickau), weiterer Abgeordneter und der Fraktion DIE LINKE

-	Hochwertige Palliativ- und Hospizversorgung als soziales Menschenrecht sichern - zu dem Antrag der Abgeordneten Elisabeth Scharfenberg, Kordula Schulz-Asche, Maria Klein-Schmeink, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Gute Versorgung am Lebensende sichern - Palliativ- und Hospizversorgung stärken

Drucksachen 18/5202, 18/4563, 18/6585

Nach einer interfraktionellen Vereinbarung sind für die Aussprache 77 Minuten vorgesehen. - Auch das ist offensichtlich einvernehmlich.

Ich eröffne die Aussprache und erteile das Wort zunächst dem Bundesminister Hermann Gröhe.",TOP 3 Hospiz- und Palliativversorgung,14574,chair,18
10,615777,,10,133,,,,,,Beifall bei der CDU/CSU sowie bei Abgeordneten der SPD,TOP 3 Hospiz- und Palliativversorgung,14574,poi,18
