,id,profile_url,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,512662,https://www.abgeordnetenwatch.de/profile/norbert-lammert,0,244,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754,,"Nehmen Sie bitte Platz. Die Sitzung ist eröffnet.

Liebe Kolleginnen und Kollegen, ich begrüße Sie alle herzlich zur 244. Plenarsitzung der jetzt allmählich zu Ende gehenden Legislaturperiode. Ich freue mich, dass zu ungewöhnlich früher Zeit ungewöhnlich viele Kolleginnen und Kollegen anwesend sind;",TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,chair,18
1,512663,,1,244,,,,,,Heiterkeit und Beifall im ganzen Hause,TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,poi,18
2,512664,https://www.abgeordnetenwatch.de/profile/norbert-lammert,2,244,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754,,das könnte mit der Tagesordnung zu tun haben. Auch auf der Pressetribüne habe ich selten so viele Journalisten gleichzeitig und noch nie zu dieser Uhrzeit gesehen. Auch Ihnen ein herzliches Willkommen.,TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,chair,18
3,512665,,3,244,,,,,,Heiterkeit und Beifall im ganzen Hause,TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,poi,18
4,512666,https://www.abgeordnetenwatch.de/profile/norbert-lammert,4,244,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754,,"Ich möchte Ihnen mitteilen, dass der Ältestenrat sich in seiner gestrigen Sitzung darauf verständigt hat, in der Plenarsitzung, die wir für den 5. September eingeplant haben, keine Befragung der Bundesregierung, keine Fragestunde und auch keine Aktuelle Stunde durchzuführen.",TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,chair,18
5,512667,,5,244,,,,,,Beifall des Abg. Matthias W. Birkwald [DIE LINKE],TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,poi,18
6,512668,https://www.abgeordnetenwatch.de/profile/norbert-lammert,6,244,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754,,"Ich frage, ob Sie damit einverstanden sind. - Das ist offensichtlich der Fall. Dann können wir das so festhalten.

Wir kommen nun zu einem Geschäftsordnungsantrag. Die Fraktionen der SPD, Die Linke und Bündnis 90/Die Grünen haben fristgerecht beantragt, die heutige Tagesordnung um die zweite und dritte Beratung des vom Bundesrat eingebrachten Gesetzentwurfs zur Einführung des Rechts auf Eheschließung für Personen gleichen Geschlechts auf den Drucksachen 18/6665 und 18/12989 zu erweitern und jetzt sofort im Anschluss mit einer Debattenzeit von 38 Minuten zu beraten. Über diesen Geschäftsordnungsantrag lasse ich nun abstimmen. Wer stimmt für den Antrag auf Erweiterung der Tagesordnung? - Wer stimmt dagegen? - Das Erste war erkennbar die Mehrheit. Enthaltungen gibt es keine.",TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,chair,18
7,512669,,7,244,,,,,,"Anhaltender lebhafter Beifall bei der SPD, der LINKEN und dem BÜNDNIS 90/DIE GRÜNEN",TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,poi,18
8,512670,https://www.abgeordnetenwatch.de/profile/norbert-lammert,8,244,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754,,- Beifallsstürme nach Geschäftsordnungsentscheidungen hatten wir auch eher selten.,TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,chair,18
9,512671,,9,244,,,,,,"Heiterkeit bei der SPD, der LINKEN und dem BÜNDNIS 90/DIE GRÜNEN",TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,poi,18
10,512672,https://www.abgeordnetenwatch.de/profile/britta-haselmann-0,10,244,Britta Haßelmann [BÜNDNIS 90/DIE GRÜNEN],Britta Haßelmann,britta-haßelmann,1807,gruene,Heute ist alles anders!,TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,poi,18
11,512673,https://www.abgeordnetenwatch.de/profile/norbert-lammert,11,244,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754,,"Ich rufe somit Zusatzpunkt 11 auf:

Zweite und dritte Beratung des vom Bundesrat eingebrachten Entwurfs eines Gesetzes zur Einführung des Rechts auf Eheschließung für Personen gleichen Geschlechts

Drucksache 18/6665

Beschlussempfehlung und Bericht des Ausschusses für Recht und Verbraucherschutz (6. Ausschuss)

Drucksache 18/12989 Buchstabe a

Über diesen Gesetzentwurf werden wir später namentlich abstimmen.

Ich möchte eine Vorbemerkung machen. Nach der jetzt folgenden Debatte stimmen wir über ein Anliegen ab, das erkennbar viel mehr Menschen intensiv beschäftigt und umtreibt, als davon unmittelbar betroffen sind; das gilt in die eine wie in die andere Richtung. Auch diesmal gibt es bei ruhiger, nüchterner Betrachtung jeweils beachtliche Gründe für wie gegen die geltende Rechtslage. Es wäre schön, wenn in der folgenden Aussprache der wechselseitige Respekt deutlich würde, den beide Positionen zweifellos verdienen.",TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,chair,18
12,512674,,12,244,,,,,,Beifall im ganzen Hause,TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,poi,18
13,512675,https://www.abgeordnetenwatch.de/profile/norbert-lammert,13,244,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754,,"Wir hatten uns vorhin schon darauf verständigt, dass diese Debatte 38 Minuten dauern soll. - Auch dazu kann ich keinen Widerspruch feststellen.

Dann eröffne ich die Aussprache und erteile das Wort dem Kollegen Thomas Oppermann für die SPD-Fraktion.",TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,chair,18
14,512676,,14,244,,,,,,Beifall bei der SPD,TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,poi,18
15,512677,https://www.abgeordnetenwatch.de/profile/thomas-oppermann/archive/216688,15,244,Thomas Oppermann (SPD),Thomas Oppermann,thomas-oppermann,1719,spd,"Herr Präsident! Meine Damen und Herren! Ich freue mich, dass es heute zu einer Entscheidung kommt.",TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,speech,18
16,512678,,16,244,,,,,,Beifall bei der SPD und dem BÜNDNIS 90/DIE GRÜNEN,TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,poi,18
17,512679,https://www.abgeordnetenwatch.de/profile/thomas-oppermann/archive/216688,17,244,Thomas Oppermann (SPD),Thomas Oppermann,thomas-oppermann,1719,spd,Die Öffnung der Ehe ist ein wichtiger gesellschaftspolitischer Fortschritt. Darauf haben viele Menschen in diesem Land lange gewartet.,TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,speech,18
18,512680,,18,244,,,,,,Beifall bei Abgeordneten der SPD sowie des Abg. Kai Gehring [BÜNDNIS 90/DIE GRÜNEN],TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,poi,18
19,512681,https://www.abgeordnetenwatch.de/profile/thomas-oppermann/archive/216688,19,244,Thomas Oppermann (SPD),Thomas Oppermann,thomas-oppermann,1719,spd,"Bei der Ehe geht es nicht um das Geschlecht, sondern darum, ob Menschen füreinander einstehen und Verantwortung übernehmen wollen. Nach Artikel 6 des Grundgesetzes stehen Ehe und Familie unter dem besonderen Schutz des Staates.",TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,speech,18
20,512682,https://www.abgeordnetenwatch.de/profile/max-straubinger/archive/214944,20,244,Max Straubinger [CDU/CSU],Max Straubinger,max-straubinger,1647,cducsu,Genau!,TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,poi,18
21,512683,https://www.abgeordnetenwatch.de/profile/thomas-oppermann/archive/216688,21,244,Thomas Oppermann (SPD),Thomas Oppermann,thomas-oppermann,1719,spd,Dieses Grundrecht schützt im Kern die Verantwortungsgemeinschaft von Menschen.,TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,speech,18
22,512684,,22,244,,,,,,Beifall bei der SPD sowie bei Abgeordneten der LINKEN und des BÜNDNISSES 90/DIE GRÜNEN,TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,poi,18
23,512685,https://www.abgeordnetenwatch.de/profile/thomas-oppermann/archive/216688,23,244,Thomas Oppermann (SPD),Thomas Oppermann,thomas-oppermann,1719,spd,"Deshalb brauchen wir auch keine Grundgesetzänderung, um die Ehe für alle einzuführen.

Niemand kann sagen, dass wir über dieses Thema nicht gründlich genug diskutiert hätten. Wir entscheiden heute über einen Gesetzentwurf, der bereits 2015 auf Initiative von Rheinland-Pfalz im Bundesrat beschlossen wurde. Es gab eine ordentliche Anhörung im Rechtsausschuss zu diesem Thema, und der Bundestag hat fünfmal im Plenum darüber debattiert. Dass wir heute darüber entscheiden, ist vielleicht nicht gut für die Koalition, aber es ist gut für die Menschen,",TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,speech,18
24,512686,,24,244,,,,,,"Beifall bei der SPD, der LINKEN und dem BÜNDNIS 90/DIE GRÜNEN",TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,poi,18
25,512687,https://www.abgeordnetenwatch.de/profile/thomas-oppermann/archive/216688,25,244,Thomas Oppermann (SPD),Thomas Oppermann,thomas-oppermann,1719,spd,"und es ist gut für das Parlament.

Es gibt seit Jahren im Deutschen Bundestag eine klare Mehrheit der Abgeordneten für die Öffnung der Ehe.",TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,speech,18
26,512688,,26,244,,,,,,Beifall des Abg. Harald Petzold [Havelland] [DIE LINKE],TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,poi,18
27,512689,https://www.abgeordnetenwatch.de/profile/thomas-oppermann/archive/216688,27,244,Thomas Oppermann (SPD),Thomas Oppermann,thomas-oppermann,1719,spd,"Eine Abstimmung ist aber bisher durch Koalitionsverträge verhindert worden. Erfreulicherweise ist seit Montag auch unser Koalitionspartner der Meinung, dass diese Frage eine Gewissensentscheidung ist.",TOP ZP 11 Eheschließung für Personen gleichen Geschlechts,15431,speech,18
