,id,profile_url,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,678602,https://www.abgeordnetenwatch.de/profile/norbert-lammert,0,203,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754,,"Die Sitzung ist eröffnet. Nehmen Sie bitte Platz.

Guten Morgen, liebe Kolleginnen und Kollegen! Ich begrüße Sie herzlich zur Fortsetzung unserer Haushaltsdebatte.

Bevor ich den nächsten Einzeletat aufrufe, möchte ich Ihnen mitteilen, dass es eine interfraktionelle Vereinbarung gibt, die Tagesordnung um die in der Zusatzpunkteliste aufgeführten Punkte zu erweitern:

ZP 1   a)	Erste Beratung des von den Fraktionen der CDU/CSU und SPD eingebrachten Entwurfs eines Vierten Gesetzes zur Änderung des Conterganstiftungsgesetzes

Drucksache 18/10378

Überweisungsvorschlag:

Ausschuss für Familie, Senioren, Frauen und Jugend (f)

Ausschuss für Recht und Verbraucherschutz

Ausschuss für Arbeit und Soziales

Ausschuss für Gesundheit

Haushaltsausschuss

b)	Beratung des Antrags der Abgeordneten Sylvia Kotting-Uhl, Dr. Julia Verlinden, Annalena Baerbock, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Atomkosten verursachergerecht anlasten - Kernbrennstoffsteuer beibehalten und anheben

Drucksache 18/10034

Überweisungsvorschlag:

Finanzausschuss (f)

Ausschuss für Umwelt, Naturschutz, Bau und Reaktorsicherheit (f)

Ausschuss für Wirtschaft und Energie

Federführung strittig

Von der Frist für den Beginn der Beratung soll, soweit erforderlich, abgewichen werden.

Tagesordnungspunkt V c soll abgesetzt werden.

Schließlich mache ich noch auf mehrere nachträgliche Ausschussüberweisungen im Anhang zur Zusatzpunkteliste aufmerksam:

Der am 20. Oktober 2016 (196. Sitzung) überwiesene nachfolgende Gesetzentwurf soll zusätzlich dem Ausschuss für Menschenrechte und humanitäre Hilfe (17. Ausschuss) zur Mitberatung überwiesen werden:

Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Stärkung der nichtfinanziellen Berichterstattung der Unternehmen in ihren Lage- und Konzernlageberichten (CSR-Richtlinie-Umsetzungsgesetz)

Drucksache 18/9982

Überweisungsvorschlag:

Ausschuss für Recht und Verbraucherschutz (f)

Finanzausschuss

Ausschuss für Wirtschaft und Energie

Ausschuss für Arbeit und Soziales

Ausschuss für Umwelt, Naturschutz, Bau und Reaktorsicherheit

Ausschuss für Menschenrechte und humanitäre Hilfe

Ausschuss für die Angelegenheiten der Europäischen Union

Der am 10. November 2016 (199. Sitzung) überwiesene nachfolgende Gesetzentwurf soll zusätzlich dem Ausschuss für Bildung, Forschung und Technikfolgenabschätzung (18. Ausschuss) zur Mitberatung überwiesen werden:

Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zum Abbau verzichtbarer Anordnungen der Schriftform im Verwaltungsrecht des Bundes

Drucksache 18/10183

Überweisungsvorschlag:

Innenausschuss (f)

Ausschuss für Recht und Verbraucherschutz

Ausschuss für Bildung, Forschung und Technikfolgenabschätzung

Ausschuss Digitale Agenda

Der am 10. November 2016 (199. Sitzung) überwiesene nachfolgende Gesetzentwurf soll zusätzlich dem Ausschuss für Kultur und Medien (22. Ausschuss) zur Mitberatung überwiesen werden:

Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Neunten Gesetzes zur Änderung des Gesetzes gegen Wettbewerbsbeschränkungen

Drucksache 18/10207

Überweisungsvorschlag:

Ausschuss für Wirtschaft und Energie (f)

Ausschuss für Recht und Verbraucherschutz

Ausschuss für Kultur und Medien

Ausschuss Digitale Agenda

Der am 11. November 2016 (200. Sitzung) überwiesene nachfolgende Gesetzentwurf soll zusätzlich dem Ausschuss für Gesundheit (14. Ausschuss) zur Mitberatung überwiesen werden:

Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Regelung von Ansprüchen ausländischer Personen in der Grundsicherung für Arbeitsuchende nach dem Zweiten Buch Sozialgesetzbuch und in der Sozialhilfe nach dem Zwölften Buch Sozialgesetzbuch

Drucksache 18/10211

Überweisungsvorschlag:

Ausschuss für Arbeit und Soziales (f)

Innenausschuss

Ausschuss für Recht und Verbraucherschutz

Ausschuss für Familie, Senioren, Frauen und Jugend

Ausschuss für Gesundheit

Ausschuss für die Angelegenheiten der Europäischen Union

Der am 20. Oktober 2016 (196. Sitzung) überwiesene nachfolgende Gesetzentwurf soll zusätzlich dem Ausschuss für Bildung, Forschung und Technikfolgenabschätzung (18. Ausschuss) zur Mitberatung überwiesen werden:

Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Weiterentwicklung der steuerlichen Verlustverrechnung bei Körperschaften

Drucksachen 18/9986, 18/10348

Überweisungsvorschlag:

Finanzausschuss (f)

Ausschuss für Recht und Verbraucherschutz

Ausschuss für Wirtschaft und Energie

Ausschuss für Bildung, Forschung und Technikfolgenabschätzung

Haushaltsausschuss gemäß § 96 der GO

Ich frage Sie, ob Sie damit einverstanden sind. - Das ist offenkundig der Fall.

Wir setzen nun unsere Haushaltsberatungen - Tagesordnungspunkt I - fort:

a)	Zweite Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes über die Feststellung des Bundeshaushaltsplans für das Haushaltsjahr 2017 (Haushaltsgesetz 2017)

Drucksachen 18/9200, 18/9202

b)	Beratung der Beschlussempfehlung des Haushaltsausschusses (8. Ausschuss) zu der Unterrichtung durch die Bundesregierung

Finanzplan des Bundes 2016 bis 2020

Drucksachen 18/9201, 18/9202, 18/9827

Ich rufe zunächst Tagesordnungspunkt I.13 auf:

Einzelplan 09

Bundesministerium für Wirtschaft und Energie

Drucksachen 18/9809, 18/9824

Berichterstatter sind die Abgeordneten Thomas Jurk, Andreas Mattfeldt, Roland Claus und Anja Hajduk.

Zum Einzelplan 09 liegen zwei Änderungsanträge der Fraktion Die Linke sowie ein Änderungsantrag der Fraktion Bündnis 90/Die Grünen vor.

Nach einer interfraktionellen Vereinbarung sind für die Aussprache 125 Minuten vorgesehen. - Ich höre keinen Widerspruch. Also verfahren wir so.

Ich eröffne die Aussprache und erteile das Wort dem Kollegen Roland Claus für die Fraktion Die Linke.",TOP I.13 Wirtschaft und Energie,15088,chair,18
1,678603,,1,203,,,,,,Beifall bei der LINKEN,TOP I.13 Wirtschaft und Energie,15088,poi,18
2,678604,https://www.abgeordnetenwatch.de/profile/roland-claus,2,203,Roland Claus (DIE LINKE),Roland Claus,roland-claus,1848,linke,"Guten Morgen, Herr Präsident! Meine Damen und Herren! Bundesminister Sigmar Gabriel wird uns in etwa einer halben Stunde wieder die gute wirtschaftliche Situation in Deutschland erklären in Bezug auf Arbeitsmarkt, Steuereinnahmen, Wachstumsraten.",TOP I.13 Wirtschaft und Energie,15088,speech,18
3,678605,https://www.abgeordnetenwatch.de/profile/ingbert-liebing/archive/188816,3,203,Ingbert Liebing [CDU/CSU],Ingbert Liebing,ingbert-liebing,1742,cducsu,Mit gutem Grund!,TOP I.13 Wirtschaft und Energie,15088,poi,18
4,678606,https://www.abgeordnetenwatch.de/profile/johannes-kahrs/archive/216630,4,203,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,1782,spd,"Mit Recht, Herr Kollege!",TOP I.13 Wirtschaft und Energie,15088,poi,18
5,678607,https://www.abgeordnetenwatch.de/profile/michael-fuchs,5,203,Dr. Michael Fuchs [CDU/CSU],Dr. Michael Fuchs,michael-fuchs,1826,cducsu,"Was stimmt, stimmt!",TOP I.13 Wirtschaft und Energie,15088,poi,18
6,678608,https://www.abgeordnetenwatch.de/profile/roland-claus,6,203,Roland Claus (DIE LINKE),Roland Claus,roland-claus,1848,linke,"- Das habe ich auch nicht bestritten, Herr Kollege. - Im September hat der Minister diese Betrachtung mit der Einschätzung abgerundet - ich zitiere ihn -:

In der Wirtschafts- und Arbeitsmarktpolitik muss die Bundesregierung also irgendetwas richtig gemacht haben.

Bescheiden wie wir ihn kennen! Nun frage ich einmal andersherum: Kann es nicht vielleicht auch sein, dass die Opposition in Deutschland etwas richtig gemacht hat,",TOP I.13 Wirtschaft und Energie,15088,speech,18
7,678609,,7,203,Zurufe von der CDU/CSU und der SPD,von der CDU/CSU und der SPD,von-der-cdu-csu-und-der-spd,,cducsu:spd,Nein!,TOP I.13 Wirtschaft und Energie,15088,poi,18
8,678610,https://www.abgeordnetenwatch.de/profile/roland-claus,8,203,Roland Claus (DIE LINKE),Roland Claus,roland-claus,1848,linke,weil sie die Regierung regelmäßig von noch größeren Fehlern abhält?,TOP I.13 Wirtschaft und Energie,15088,speech,18
9,678611,,9,203,,,,,,Beifall bei der LINKEN und dem BÜNDNIS 90/DIE GRÜNEN,TOP I.13 Wirtschaft und Energie,15088,poi,18
10,678612,https://www.abgeordnetenwatch.de/profile/roland-claus,10,203,Roland Claus (DIE LINKE),Roland Claus,roland-claus,1848,linke,"Wäre das nicht auch einmal einen Dank wert, meine Damen und Herren? Sie müssen sich darüber gar nicht so aufregen; denn ich denke nicht nur an die Opposition im Bundestag, sondern zum Beispiel auch an die CDU-Opposition in Nordrhein-Westfalen. Sie von der Union haben doch immer den Hauptfeind in Düsseldorf ausgemacht.

Zurück zu den wirtschaftlichen Leistungen. Leider sind die Früchte des Erfolgs sehr ungleich verteilt. Für Millionen von Beschäftigten und deren Kinder gilt leider: arm trotz Arbeit. Wer von seinem Lohn nicht leben kann und noch staatliche Hilfe braucht, wird verwaltungsmäßig „Aufstocker“ genannt. Das ist diskriminierend. Herr Bundesminister und Parteivorsitzender, das kann Sie doch nicht kaltlassen. Da muss ein Wirtschaftsminister doch etwas tun. Dafür gibt ihm das Parlament ja den Etat in die Hand.

Mit diesem Etat bedient das Bundeswirtschafts- und -energieministerium erneut staatsnahe Monopolisten, zum Beispiel Flugzeugbauer. Das kritisieren wir regelmäßig; das kennen Sie von uns. Aber mit diesem Etat tut das Ministerium auch etwas für die Förderung des Mittelstandes. Das Zentrale Innovationsprogramm Mittelstand, ZIM, ist ein solches Programm, das von uns allen unterstützt wird. Insofern beantragt die Linke hier, die Mittel für dieses Programm im nächsten Jahr um 80 Millionen Euro zu erhöhen.",TOP I.13 Wirtschaft und Energie,15088,speech,18
11,678613,,11,203,,,,,,Beifall bei der LINKEN,TOP I.13 Wirtschaft und Energie,15088,poi,18
