,id,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,228763,0,167,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Nehmen Sie bitte Platz. Die Sitzung ist eröffnet.

Liebe Kolleginnen und Kollegen! Ich begrüße Sie alle herzlich.

Bevor wir in unsere Tagesordnung eintreten, möchte ich zwei Geburtstagsglückwünsche im Namen des Hauses übermitteln, zum einen an die Kollegin Gabriele Lösekrug-Möller zu ihrem 65. Geburtstag, zum anderen an den Kollegen Helmut Nowak, der seinen 75. Geburtstag gefeiert hat. Alle guten Wünsche für das neue Lebensjahr!",TOP 3+ZP2+ZP3 Stahlindustrie in Deutschland und Europa,2607,chair,18
1,228764,1,167,,,,,,Beifall,TOP 3+ZP2+ZP3 Stahlindustrie in Deutschland und Europa,2607,poi,18
2,228765,2,167,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Es gibt eine interfraktionelle Vereinbarung, die Tagesordnung um die in der Zusatzpunkteliste aufgeführten Punkte zu erweitern:

ZP 1	Aktuelle Stunde auf Verlangen der Fraktion BÜNDNIS 90/DIE GRÜNEN:

Umgang mit der Presse- und Meinungsfreiheit in der Türkei",TOP 3+ZP2+ZP3 Stahlindustrie in Deutschland und Europa,2607,chair,18
3,228766,3,167,,,,,,siehe 166. Sitzung,TOP 3+ZP2+ZP3 Stahlindustrie in Deutschland und Europa,2607,poi,18
4,228767,4,167,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"ZP 2	Beratung des Antrags der Abgeordneten Klaus Ernst, Jutta Krellmann, Susanna Karawanskij, weiterer Abgeordneter und der Fraktion DIE LINKE

Sicherung der Arbeitsplätze in der europäischen Stahlindustrie

Drucksache 18/8237

ZP 3	Beratung des Antrags der Abgeordneten Kerstin Andreae, Oliver Krischer, Katharina Dröge, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Europäische Stahlindustrie nachhaltig stärken

Drucksache 18/8240

ZP 4	Aktuelle Stunde auf Verlangen der Fraktion DIE LINKE:

Rentenniveau anheben - Altersarmut verhindern

ZP 5	Beratung des Antrags der Abgeordneten Luise Amtsberg, Manuel Sarrazin, Annalena Baerbock, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Flüchtlingsschutz und faire Verantwortungsteilung in einer geeinten Europäischen Union

Drucksache 18/8244

Überweisungsvorschlag:

Ausschuss für die Angelegenheiten der Europäischen Union

Auswärtiger Ausschuss

Innenausschuss

Ausschuss für Menschenrechte und humanitäre Hilfe

Ausschuss für wirtschaftliche Zusammenarbeit und Entwicklung

Federführung offen

ZP 6	Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Wirtschaft und Energie (9. Ausschuss) zu dem Antrag der Abgeordneten Sylvia Kotting-Uhl, Kai Gehring, Dr. Franziska Brantner, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Keine öffentlichen Forschungsgelder für den Wiedereinstieg in atomare Technologien - 6. Energieforschungsprogramm vollständig in Richtung Energiewende weiterentwickeln

Drucksachen 18/5211, 18/8262

ZP 7	Beratung des Antrags der Abgeordneten Sylvia Kotting-Uhl, Kai Gehring, Annalena Baerbock, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Europaweiten Atomausstieg voranbringen - Euratom-Vertrag reformieren oder aussteigen

Drucksache 18/8242

Überweisungsvorschlag:

Ausschuss für Wirtschaft und Energie (f)

Ausschuss für Umwelt, Naturschutz, Bau und Reaktorsicherheit

Ausschuss für Bildung, Forschung und Technikfolgenabschätzung

Ausschuss für die Angelegenheiten der Europäischen Union

Von der Frist für den Beginn der Beratungen soll, soweit erforderlich, abgewichen werden. Der Tagesordnungspunkt 8 - hier geht es um die Beratung der Beschlussempfehlung zum Entwurf eines Gesetzes zur steuerlichen Förderung des Mietwohnungsneubaus - soll heute abgesetzt werden. Die Tagesordnungspunkte der Koalitionsfraktionen rücken entsprechend nach vorne. Der Tagesordnungspunkt 9 - hier geht es um den Antrag zur Neuordnung der Bund-Länder-Finanzbeziehungen - soll ebenfalls abgesetzt werden und stattdessen ein Antrag mit dem Titel „Flüchtlingsschutz und faire Verantwortungsteilung in einer geeinten Europäischen Union“ aufgerufen werden.

Schließlich mache ich noch auf eine nachträgliche Ausschussüberweisung im Anhang zur Zusatzpunkteliste aufmerksam:

Der am 14. April 2016 (164. Sitzung) überwiesene nachfolgende Gesetzentwurf soll zusätzlich dem Ausschuss für Bildung, Forschung und Technikfolgenabschätzung (18. Ausschuss) zur Mitberatung überwiesen werden:

Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Vierten Gesetzes zur Änderung arzneimittelrechtlicher und anderer Vorschriften

Drucksache 18/8034

Überweisungsvorschlag:

Ausschuss für Gesundheit (f)

Ausschuss für Recht und Verbraucherschutz

Ausschuss für Umwelt, Naturschutz, Bau und Reaktorsicherheit

Ausschuss für Bildung, Forschung und Technikfolgenabschätzung

Ich frage Sie, ob Sie mit diesen Vereinbarungen einverstanden sind. - Das ist offenkundig der Fall. Dann ist das so beschlossen.

Wir kommen nun zum Tagesordnungspunkt 3 sowie zu den Zusatzpunkten 2 und 3:

3.	Beratung des Antrags der Fraktionen der CDU/CSU und SPD

Stahlindustrie in Deutschland und Europa stärken

Drucksache 18/8238

ZP 2	Beratung des Antrags der Abgeordneten Klaus Ernst, Jutta Krellmann, Susanna Karawanskij, weiterer Abgeordneter und der Fraktion DIE LINKE

Sicherung der Arbeitsplätze in der europäischen Stahlindustrie

Drucksache 18/8237

ZP 3	Beratung des Antrags der Abgeordneten Kerstin Andreae, Oliver Krischer, Katharina Dröge, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Europäische Stahlindustrie nachhaltig stärken

Drucksache 18/8240

Nach einer interfraktionellen Vereinbarung soll die Aussprache 77 Minuten dauern. - Dazu höre ich keinen Widerspruch.

Ich eröffne die Aussprache und erteile das Wort zunächst dem Kollegen Hubertus Heil für die SPD-Fraktion.",TOP 3+ZP2+ZP3 Stahlindustrie in Deutschland und Europa,2607,chair,18
5,228768,5,167,,,,,,Beifall bei der SPD,TOP 3+ZP2+ZP3 Stahlindustrie in Deutschland und Europa,2607,poi,18
6,228769,6,167,Hubertus Heil (Peine) (SPD),Hubertus Heil,hubertus-heil,541.0,spd,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Auf der Tribüne sitzen Betriebsräte, Arbeitnehmervertreter aus Ilsenburg in Sachsen-Anhalt, aus Salzgitter und auch aus meiner Heimatstadt Peine, von Peiner Träger, von Salzgitter Flachstahl und einem Unternehmen der Salzgitter AG in Ilsenburg.

Ich will eines vorweg sagen: Ich habe mir die Anträge angeschaut und festgestellt, dass sie sich in Nuancen unterscheiden; aber ich glaube, wir können den Arbeitnehmervertreterinnen und Arbeitnehmervertretern, den Beschäftigten in der Stahlindustrie am heutigen Tag ein Signal geben: Euer Schicksal ist uns nicht egal. Wir interessieren uns dafür, dass die Arbeitsplätze in diesem Bereich, dass die Wertschöpfung erhalten bleibt, und wir geben die Stahlindustrie in Deutschland nicht kampflos preis. - Ich glaube, das ist ein gemeinsames Signal.",TOP 3+ZP2+ZP3 Stahlindustrie in Deutschland und Europa,2607,speech,18
7,228770,7,167,,,,,,Beifall bei der SPD und der CDU/CSU sowie bei Abgeordneten des BÜNDNISSES 90/DIE GRÜNEN,TOP 3+ZP2+ZP3 Stahlindustrie in Deutschland und Europa,2607,poi,18
8,228771,8,167,Hubertus Heil (Peine) (SPD),Hubertus Heil,hubertus-heil,541.0,spd,"Ich nenne Ihnen einige Zahlen. 90 000 Beschäftigte - in Europa sind es insgesamt 330 000 Beschäftigte - arbeiten direkt in der deutschen Stahlindustrie. Aber die Stahlindustrie ist nicht nur Beschäftigungsgarant in Deutschland, sie ist Grundlage in vielerlei Hinsicht für das, was wir die industrielle Basis dieses Landes nennen. Viele loben die industriellen Wertschöpfungsketten, die wir in Deutschland haben: von den Grundstoffindustrien über den produzierenden Mittelstand bis hin zu den kleinsten Unternehmen. Diese Wertschöpfungsketten, meine Damen und Herren, sind ein Grund, warum die Bundesrepublik Deutschland anders als alle anderen Volkswirtschaften besser durch die Wirtschafts- und Finanzkrise gekommen ist. Das entspricht inzwischen dem Urteil aller Ökonomen.

Gerade weil das so ist, müssen wir begreifen, dass das Vorurteil mancher, Stahl sei „old economy“, ein blödes Vorurteil ist. Im Gegenteil: Stahlprodukte sind in vielerlei Hinsicht als ein wesentlicher Grundstoff Voraussetzung für Innovation. Ich will das an drei Beispielen deutlich machen.

Bei den erneuerbaren Energien kann man sagen: Windräder brauchen Stahl. Wir wissen, dass vieles, was wir beim Anlagen- und Maschinenbau haben, von innovativen Werkstoffen aus Stahl abhängt. Ich habe ein Beispiel mit Blick auf die Wasserkraft in Niedersachsen, wo inzwischen die Salzgitter AG - um dieses Unternehmen anzusprechen - in ein großes Wasserrad investiert, das auch bei Niedrigwasser die Möglichkeit eröffnet, verlässlich Strom zu produzieren. Ich will gar nicht davon reden, dass wir seit gestern eine Entscheidung der Bundesregierung in Sachen Elektromobilität haben. Wir wissen, dass es ein Problem mit den Reichweiten von Elektromobilität gibt. Deshalb sind Leichtbau und leichte Werkstoffe ganz wichtig.

Meine Damen und Herren, es gibt in Zukunft keinen industriellen Fortschritt ohne Stahl. Auch deshalb schauen wir nicht tatenlos zu, wie Kapazitäten vernichtet werden.",TOP 3+ZP2+ZP3 Stahlindustrie in Deutschland und Europa,2607,speech,18
9,228772,9,167,,,,,,Beifall bei der SPD sowie bei Abgeordneten der CDU/CSU,TOP 3+ZP2+ZP3 Stahlindustrie in Deutschland und Europa,2607,poi,18
