,id,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,267643,0,134,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Nehmen Sie bitte Platz. Sie Sitzung ist eröffnet.

Guten Morgen, liebe Kolleginnen und Kollegen! Ich begrüße Sie herzlich zu unserer 134. Plenarsitzung und rufe den Tagesordnungspunkt 26 sowie den Zusatzpunkt 2 auf:

26.   -	Zweite und dritte Beratung des von den Abgeordneten Michael Brand, Kerstin Griese, Kathrin Vogler, Dr. Harald Terpe und weiteren Abgeordneten eingebrachten Entwurfs eines Gesetzes zur Strafbarkeit der geschäftsmäßigen Förderung der Selbsttötung

Drucksache 18/5373

-	Zweite und dritte Beratung des von den Abgeordneten Peter Hintze, Dr. Carola Reimann, Dr. Karl Lauterbach, Burkhard Lischka und weiteren Abgeordneten eingebrachten Entwurfs eines Gesetzes zur Regelung der ärztlich begleiteten Lebensbeendigung (Suizidhilfegesetz)

Drucksache 18/5374

-	Zweite und dritte Beratung des von den Abgeordneten Renate Künast, Dr. Petra Sitte, Kai Gehring, Luise Amtsberg und weiteren Abgeordneten eingebrachten Entwurfs eines Gesetzes über die Straffreiheit der Hilfe zur Selbsttötung

Drucksache 18/5375

-	Zweite und dritte Beratung des von den Abgeordneten Dr. Patrick Sensburg, Thomas Dörflinger, Peter Beyer, Hubert Hüppe und weiteren Abgeordneten eingebrachten Entwurfs eines Gesetzes über die Strafbarkeit der Teilnahme an der Selbsttötung

Drucksache 18/5376

Beschlussempfehlung und Bericht des Ausschusses für Recht und Verbraucherschutz (6. Ausschuss)

Drucksache 18/6573

ZP 2	Beratung des Antrags der Abgeordneten Katja Keul, Dr. Sabine Sütterlin-Waack, Brigitte Zypries, Matthias W. Birkwald und weiterer Abgeordneter

Keine neuen Straftatbestände bei Sterbehilfe

Drucksache 18/6546

Wir schließen, liebe Kolleginnen und Kollegen, mit der heutigen Debatte eine längere, gründliche, sorgfältige parlamentarische Beratung zum Thema „rechtliche Rahmenbedingungen für Sterbebegleitung bzw. Sterbehilfe“ vorläufig ab. Viele werden die Vermutung teilen, dass die öffentliche Debatte damit sicher nicht zu Ende sein wird.

Ich will aber, weil dies ja auch für die nicht ganz einfachen Verfahrensfragen von Bedeutung ist, daran erinnern, dass wir die parlamentarische Befassung mit dem Thema nicht mit der Einbringung von Gesetzentwürfen begonnen haben, sondern mit einer Orientierungsdebatte, die uns wechselseitig über die vielfältigen Aspekte dieses Themas aufklären und für die denkbaren Lösungsalternativen sensibilisieren sollte, mit dem Ergebnis, dass aus dieser Befassung des Plenums vier Gesetzentwürfe entstanden sind, die sich auch als konkurrierende Lösungen verstehen. Es hätten prinzipiell auch mehr oder weniger Gesetzentwürfe sein können als die vier, die dann nach intensiver Befassung verschiedener, besonders engagierter Kolleginnen und Kollegen am Ende tatsächlich entstanden sind.

Diese vier konkurrierenden Gesetzentwürfe zur Sterbebegleitung liegen heute in zweiter und dritter Lesung zur Beratung und Entscheidung vor. Sie sind jeweils von fraktionsübergreifenden Gruppen eingebracht worden. Der Bundestag muss sich also für einen dieser Gesetzentwürfe entscheiden, oder er kann gegebenenfalls alle vier Gesetzentwürfe ablehnen. Weiterhin liegt ein Antrag vor, der eine gesetzliche Regelung ausdrücklich nicht für erforderlich hält.

Nach intensiven Beratungen der Gruppen untereinander ist eine Einigung über die Abstimmungsreihenfolge dieser Gesetzentwürfe nicht zustande gekommen. Es gibt aber ein Einvernehmen aller Initiatoren, auch in Verbindung mit den Parlamentarischen Geschäftsführern aller Fraktionen, auf dem Wege eines Stimmzettelverfahrens die notwendigen Abstimmungen über diese Gesetzentwürfe durchzuführen. Dieses Verfahren haben wir in der Vergangenheit bei ähnlichen Fragen bereits angewendet.

Der Ältestenrat hat sich gestern noch einmal sehr intensiv mit den damit verbundenen Verfahrensfragen, den damit auch verbundenen Implikationen befasst und ist übereingekommen, dem Bundestag - dem Verfahrensvorschlag der Initiatoren, also der Gruppen, folgend - die Durchführung eines Stimmzettelverfahrens zur Entscheidung vorzulegen.

Wir weichen damit von dem im Gesetzgebungsverfahren sonst üblichen Verfahren ab, nämlich die Vorlagen der Reihenfolge nach abzustimmen und über jeden einzelnen Gesetzentwurf gesondert zu befinden. Für diese Abweichung von der Geschäftsordnung ist gemäß § 126 unserer Geschäftsordnung eine Zustimmung von zwei Dritteln der anwesenden Mitglieder des Bundestages erforderlich.

Sollte dieser Verfahrensvorschlag nicht die notwendige Zweidrittelmehrheit finden, werde ich - wie gestern im Ältestenrat vereinbart und von allen Beteiligten akzeptiert - einen Vorschlag für eine Abstimmungsreihenfolge dieser Gesetzentwürfe vorlegen, über den wir dann auch abstimmen würden, weil es beinahe absehbar ist, dass auch das nicht jedem einleuchtet und andere Präferenzen vorhanden sein könnten, um sicherzustellen, dass wir auf dem einen oder anderen der beiden denkbaren Verfahrenswege heute jedenfalls zu einem Abschluss dieses Gesetzgebungsverfahrens kommen können.

Bevor wir zur Abstimmung über das vorgeschlagene Stimmzettelverfahren kommen, möchte ich Ihnen dieses skizzieren, damit auch jeder weiß, auf welche Abstimmungsprozedur er sich am Ende unserer Debatte einzustimmen hat: Alle vier Gesetzentwürfe werden auf einem Stimmzettel gleichzeitig zur Abstimmung gestellt, verbunden mit der Möglichkeit, mit „Nein gegenüber allen Gesetzentwürfen“ oder mit „Enthaltung gegenüber allen Gesetzentwürfen“ zu stimmen. Dabei kann nur ein Kreuz gemacht werden. Eine dieser Optionen - entweder einer der vorliegenden Gesetzentwürfe oder keiner der Gesetzentwürfe oder Enthaltung - kann jeweils angekreuzt werden.

Die erforderliche Mehrheit für einen Entwurf ist erreicht, wenn dieser mehr Jastimmen als die anderen Vorlagen erhält, zuzüglich der Neinstimmen.

Falls kein Entwurf im ersten Durchgang dieses Stimmzettelverfahrens die Mehrheit erhält, kommt es in einem zweiten Abstimmungsgang zur Abstimmung über die beiden bestplatzierten Gesetzentwürfe. Dieser würde wiederum mithilfe eines Stimmzettelverfahrens durchgeführt. Dabei gibt es wieder die Möglichkeit, einen der verbleibenden Gesetzentwürfe anzukreuzen oder mit Nein oder Enthaltung zu votieren.

Erhält auch im zweiten Abstimmungsgang keiner der beiden Gesetzentwürfe die erforderliche Mehrheit, müsste anschließend über den Gesetzentwurf mit dem besseren Ergebnis abgestimmt werden. Das erfolgt mit unseren üblichen Namensstimmkarten. Würde in dieser namentlichen Abstimmung der verbleibende Gesetzentwurf nicht die Mehrheit der abgegebenen Stimmen erhalten, wäre er damit in zweiter Beratung abgelehnt. Damit entfiele nach unserer Geschäftsordnung die dritte Beratung.

Wird einer dieser Gesetzentwürfe in zweiter Beratung angenommen, folgt unmittelbar die dritte Beratung, in der ebenfalls namentlich abgestimmt wird. Über die in zweiter Beratung ausgeschiedenen Gesetzentwürfe wird nach der Logik dieses Verfahrens nicht weiter abgestimmt.

Der Antrag, den die Kollegin Keul zusammen mit anderen Kolleginnen und Kollegen aus verschiedenen Fraktionen eingebracht hat, wird nur abgestimmt, wenn keiner dieser vier Gesetzentwürfe eine Mehrheit erhalten hat. Im anderen Fall hat er sich einvernehmlich erledigt.

Wir kommen nun zur Abstimmung über den Vorschlag aller vier Gruppen, auch mit der Empfehlung des Ältestenrates, über die vier Gesetzentwürfe abweichend von unserer Geschäftsordnung in einem Stimmzettelverfahren Beschluss zu fassen. Es ist vereinbart, dass wir das in einer namentlichen Abstimmung tun. Dafür brauchen wir, wie bereits erläutert, eine Zweidrittelmehrheit der anwesenden Mitglieder.

Achten Sie bitte darauf, wenn Sie Ihre Stimmkarten holen, dass Sie eine Stimmkarte in der Hand halten, die Ihren Namen trägt.

Ich darf nun die Schriftführerinnen und Schriftführer bitten, die vorgesehenen Plätze einzunehmen. - Sind alle Urnen besetzt? - Das ist offenkundig der Fall. Dann eröffne ich die Abstimmung.

Darf ich fragen, ob alle im Raum anwesenden Kolleginnen und Kollegen ihre Stimmkarte abgegeben haben? - Ich sehe jedenfalls keine gegenteiligen Anzeigen. Dann schließe ich damit die namentliche Abstimmung. Ich bitte um Auszählung.1

Wir unterbrechen kurz, bis das Ergebnis der namentlichen Abstimmung ermittelt ist, weil davon der weitere Verfahrensgang abhängt.",TOP 26 + ZP 2 Regelung der Sterbebegleitung,2390,chair,18
1,267644,1,134,,,,,,Unterbrechung von 9.14 bis 9.20 Uhr,TOP 26 + ZP 2 Regelung der Sterbebegleitung,2390,poi,18
2,267645,2,134,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Die unterbrochene Sitzung ist wieder eröffnet. Ich darf Sie bitten, Platz zu nehmen.

Darf ich noch einmal darum bitten, Platz zu nehmen? Herr Kollege Sensburg, vielleicht beispielhaft für die anderen Antragsteller? Das bringt uns dann gleich eine erhebliche Verbesserung der Übersicht hier im Plenum.

Ich gebe Ihnen das von den Schriftführerinnen und Schriftführern ermittelte Ergebnis der namentlichen Abstimmung über die Anwendung des Stimmzettelverfahrens unter Abweichung von der Geschäftsordnung bekannt: abgegebene Stimmen 583. Mit Ja haben gestimmt 522, mit Nein haben gestimmt 61, Enthaltungen gibt es keine. Damit ist die erforderliche Zweidrittelmehrheit der anwesenden Mitglieder für die Abweichung von der Geschäftsordnung nicht nur erkennbar erreicht, sondern deutlich überboten.

Endgültiges Ergebnis

Abgegebene Stimmen:	586;

davon

ja:	525

nein:	61

enthalten:	0

Ja

CDU/CSU

Stephan Albani

Katrin Albsteiger

Artur Auernhammer

Dorothee Bär

Thomas Bareiß

Günter Baumann

Maik Beermann

Manfred Behrens (Börde)

Veronika Bellmann

Sybille Benning

Dr. Andre Berghegger

Dr. Christoph Bergner

Ute Bertram

Peter Beyer

Steffen Bilger

Clemens Binninger

Peter Bleser

Dr. Maria Böhmer

Wolfgang Bosbach

Klaus Brähmig

Michael Brand

Dr. Reinhard Brandl

Helmut Brandt

Dr. Ralf Brauksiepe

Heike Brehmer

Ralph Brinkhaus

Cajus Caesar

Gitta Connemann

Alexandra Dinges-Dierig

Alexander Dobrindt

Michael Donth

Thomas Dörflinger

Marie-Luise Dött

Hansjörg Durz

Iris Eberl

Jutta Eckenbach

Dr. Bernd Fabritius

Hermann Färber

Dr. Thomas Feist

Enak Ferlemann

Ingrid Fischbach

Dirk Fischer (Hamburg)

Axel E. Fischer",TOP 26 + ZP 2 Regelung der Sterbebegleitung,2390,chair,18
3,267646,3,134,,,,,,Karlsruhe-Land,TOP 26 + ZP 2 Regelung der Sterbebegleitung,2390,poi,18
4,267647,4,134,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Dr. Maria Flachsbarth

Klaus-Peter Flosbach

Thorsten Frei

Dr. Astrid Freudenstein

Dr. Hans-Peter Friedrich (Hof)

Michael Frieser

Dr. Michael Fuchs

Hans-Joachim Fuchtel

Alexander Funk

Ingo Gädechens

Dr. Thomas Gebhart

Alois Gerig

Eberhard Gienger

Cemile Giousouf

Reinhard Grindel

Ursula Groden-Kranich

Hermann Gröhe

Klaus-Dieter Gröhler

Michael Grosse-Brömer

Astrid Grotelüschen

Markus Grübel

Manfred Grund

Oliver Grundmann

Monika Grütters

Dr. Herlind Gundelach

Fritz Güntzler

Olav Gutting

Christian Haase

Florian Hahn

Dr. Stephan Harbarth

Jürgen Hardt

Gerda Hasselfeldt

Matthias Hauer

Mark Hauptmann

Dr. Stefan Heck

Dr. Matthias Heider

Helmut Heiderich

Mechthild Heil

Frank Heinrich (Chemnitz)

Mark Helfrich

Uda Heller

Jörg Hellmuth

Rudolf Henke

Michael Hennrich

Ansgar Heveling

Peter Hintze

Christian Hirte

Dr. Heribert Hirte

Robert Hochbaum

Thorsten Hoffmann",TOP 26 + ZP 2 Regelung der Sterbebegleitung,2390,chair,18
5,267648,5,134,,,,,,Dortmund,TOP 26 + ZP 2 Regelung der Sterbebegleitung,2390,poi,18
6,267649,6,134,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Alexander Hoffmann

Karl Holmeier

Franz-Josef Holzenkamp

Dr. Hendrik Hoppenstedt

Margaret Horb

Bettina Hornhues

Charles M. Huber

Anette Hübinger

Hubert Hüppe

Erich Irlstorfer

Thomas Jarzombek

Sylvia Jörrißen

Dr. Franz Josef Jung

Xaver Jung

Bartholomäus Kalb

Hans-Werner Kammer

Steffen Kampeter

Steffen Kanitz

Alois Karl

Anja Karliczek

Bernhard Kaster

Volker Kauder

Dr. Stefan Kaufmann

Roderich Kiesewetter

Dr. Georg Kippels

Volkmar Klein

Axel Knoerig

Jens Koeppen

Markus Koob

Carsten Körber

Michael Kretschmer

Gunther Krichbaum

Dr. Günter Krings

Rüdiger Kruse

Bettina Kudla

Dr. Roy Kühne

Günter Lach

Uwe Lagosky

Dr. Karl A. Lamers

Andreas G. Lämmel

Dr. Norbert Lammert

Katharina Landgraf

Ulrich Lange

Barbara Lanzinger

Dr. Silke Launert

Paul Lehrieder

Dr. Katja Leikert

Dr. Philipp Lengsfeld

Dr. Andreas Lenz

Philipp Graf Lerchenfeld

Dr. Ursula von der Leyen

Antje Lezius

Ingbert Liebing

Matthias Lietz

Andrea Lindholz

Dr. Carsten Linnemann

Patricia Lips

Wilfried Lorenz

Dr. Claudia Lücking-Michel

Dr. Jan-Marco Luczak

Daniela Ludwig

Karin Maag

Yvonne Magwas

Thomas Mahlberg

Gisela Manderla

Matern von Marschall

Hans-Georg von der Marwitz

Andreas Mattfeldt

Stephan Mayer (Altötting)

Reiner Meier

Dr. Michael Meister

Dr. Angela Merkel

Jan Metzler

Maria Michalk

Dr. h.c. Hans Michelbach

Dr. Mathias Middelberg

Dietrich Monstadt

Karsten Möring

Marlene Mortler

Volker Mosblech

Elisabeth Motschmann

Carsten Müller",TOP 26 + ZP 2 Regelung der Sterbebegleitung,2390,chair,18
7,267650,7,134,,,,,,Braunschweig,TOP 26 + ZP 2 Regelung der Sterbebegleitung,2390,poi,18
8,267651,8,134,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Stefan Müller (Erlangen)

Dr. Gerd Müller

Dr. Philipp Murmann

Dr. Andreas Nick

Michaela Noll

Helmut Nowak

Dr. Georg Nüßlein

Julia Obermeier

Wilfried Oellers

Florian Oßner

Dr. Tim Ostermann

Henning Otte

Ingrid Pahlmann

Sylvia Pantel

Martin Patzelt

Dr. Martin Pätzold

Ulrich Petzold

Dr. Joachim Pfeiffer

Sibylle Pfeiffer

Eckhard Pols

Thomas Rachel

Kerstin Radomski

Alexander Radwan

Alois Rainer

Dr. Peter Ramsauer

Eckhardt Rehberg

Lothar Riebsamen

Josef Rief

Dr. Heinz Riesenhuber

Johannes Röring

Erwin Rüddel

Albert Rupprecht

Anita Schäfer (Saalstadt)

Dr. Wolfgang Schäuble

Andreas Scheuer

Karl Schiewerling

Jana Schimke

Norbert Schindler

Tankred Schipanski

Heiko Schmelzle

Christian Schmidt (Fürth)

Gabriele Schmidt (Ühlingen)

Ronja Schmitt

Patrick Schnieder

Nadine Schön (St. Wendel)

Bernhard Schulte-Drüggelte

Dr. Klaus-Peter Schulze

Uwe Schummer

Armin Schuster",TOP 26 + ZP 2 Regelung der Sterbebegleitung,2390,chair,18
9,267652,9,134,,,,,,Weil am Rhein,TOP 26 + ZP 2 Regelung der Sterbebegleitung,2390,poi,18
