,id,profile_url,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,506545,https://www.abgeordnetenwatch.de/profile/norbert-lammert,0,63,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754,,"Nehmen Sie bitte Platz. Die Sitzung ist eröffnet.

Guten Morgen, liebe Kolleginnen und Kollegen! Ich begrüße Sie herzlich zur 63. Sitzung des Deutschen Bundestages.

Vor Eintritt in die Tagesordnung möchte ich dem Kollegen Klaus Ernst gratulieren, der in den zurückliegenden Tagen seinen 60. Geburtstag gefeiert hat.",TOP 4 Regierungserklärung zur Einigung auf wirksamere Regeln zur Bekämpfung von Steuerflucht,14096,chair,18
1,506546,,1,63,,,,,,Beifall,TOP 4 Regierungserklärung zur Einigung auf wirksamere Regeln zur Bekämpfung von Steuerflucht,14096,poi,18
2,506547,https://www.abgeordnetenwatch.de/profile/norbert-lammert,2,63,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754,,"Alle guten Wünsche für die nächsten Jahre.

Wir müssen dann noch eine Wahl durchführen. Die Fraktion Die Linke schlägt vor, dass in das Kuratorium der Stiftung Haus der Geschichte der Bundesrepublik Deutschland der Kollege Matthias Birkwald als Nachfolger für den Kollegen Dr. Alexander Neu als ordentliches Mitglied berufen wird und der Kollege Neu dem Kollegen Birkwald als stellvertretendes Mitglied nachfolgt, mit anderen Worten, dass sie ihre jeweiligen Positionen tauschen. Hat dagegen jemand schwerwiegende Bedenken? - Das ist nicht der Fall. Dann ist das so beschlossen.

Interfraktionell ist vereinbart worden, die verbundene Tagesordnung um die in der Zusatzpunktliste aufgeführten Punkte zu erweitern:

ZP 1	Beratung der Beschlussempfehlung und des Berichts des Finanzausschusses (7. Ausschuss)

-	zu dem Antrag der Abgeordneten Dr. Gerhard Schick, Kerstin Andreae, Annalena Baerbock, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Risiko und Haftung zusammenführen - Gläubigerbeteiligung nach EZB-Bankentest sicherstellen

-	zu dem Antrag der Abgeordneten Dr. Gerhard Schick, Kerstin Andreae, Annalena Baerbock, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Gemeinsam die Haftung der Steuerzahlerinnen und Steuerzahler beenden - Für einen einheitlichen europäischen Restrukturierungsmechanismus

-	zu dem Antrag der Abgeordneten Dr. Gerhard Schick, Manuel Sarrazin, Sven-Christian Kindler, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

zu dem Vorschlag für eine Verordnung des Europäischen Parlaments und des Rates zur Festlegung einheitlicher Vorschriften und eines einheitlichen Verfahrens für die Abwicklung von Kreditinstituten und bestimmten Wertpapierfirmen im Rahmen eines einheitlichen Abwicklungsmechanismus und eines einheitlichen Bankenabwicklungsfonds sowie zur Änderung der Verordnung (EU) Nr. 1093/2010 des Europäischen Parlaments und des Rates

KOM(2013) 520 endg.; Ratsdok. 12315/13

hier: Stellungnahme gegenüber der Bundesregierung gemäß Artikel 23 Absatz 3 des Grundgesetzes

Zum Schutz der Allgemeinheit vor Einzelinteressen - Für eine echte Europäische Bankenunion

Drucksachen 18/97, 18/98, 18/774, 18/3088

ZP 2	Weitere abschließende Beratung ohne Aussprache

Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Arbeit und Soziales (11. Ausschuss) zu dem Antrag der Abgeordneten Brigitte Pothmer, Beate Walter-Rosenheimer, Kerstin Andreae, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Jugendarbeitslosigkeit in Europa bekämpfen - Stopp des Programms MobiPro-EU sofort aufheben

Drucksachen 18/1343, 18/1531

ZP 3	Aktuelle Stunde

auf Verlangen der Fraktion BÜNDNIS 90/DIE GRÜNEN

Haltung der Bundesregierung zu den alarmierenden Ergebnissen des Weltklimaberichts und dem Handlungsbedarf für mehr Klimaschutz

Dabei soll von der Frist für den Beginn der Beratungen, soweit erforderlich, abgewichen werden.

Der Tagesordnungspunkt 16 soll abgesetzt werden. Die Tagesordnungspunkte der Koalitionsfraktionen rücken entsprechend vor.

Darf ich auch zu diesen Vereinbarungen Ihr Einverständnis feststellen? - Das ist der Fall. Dann können wir so verfahren.

Ich rufe nun unsere Tagesordnungspunkte 4 a und 4 b auf:

a)	Abgabe einer Regierungserklärung durch den Bundesminister der Finanzen

Verbesserter automatischer Informationsaustausch - Einigung auf wirksamere Regeln zur Bekämpfung von Steuerflucht

b)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Änderung der Abgabenordnung und des Einführungsgesetzes zur Abgabenordnung

Drucksache 18/3018

Überweisungsvorschlag:

Finanzausschuss (f)

Ausschuss für Recht und Verbraucherschutz

Haushaltsausschuss

Nach einer interfraktionellen Vereinbarung sind für die Aussprache im Anschluss an die Regierungserklärung 96 Minuten vorgesehen. - Auch das ist offenkundig einvernehmlich. Dann können wir so verfahren.

Das Wort zur Abgabe einer Regierungserklärung erhält nun der Bundesfinanzminister Dr. Wolfgang Schäuble.",TOP 4 Regierungserklärung zur Einigung auf wirksamere Regeln zur Bekämpfung von Steuerflucht,14096,chair,18
3,506548,,3,63,,,,,,Beifall bei der CDU/CSU sowie bei Abgeordneten der SPD,TOP 4 Regierungserklärung zur Einigung auf wirksamere Regeln zur Bekämpfung von Steuerflucht,14096,poi,18
4,506549,https://www.abgeordnetenwatch.de/profile/wolfgang-schauble/archive/214886,4,63,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,1673,,"Herr Präsident! Meine sehr verehrten Damen und Herren! Wir haben in der letzten Woche hier in Berlin zusammen mit den Vertretern von 51 weiteren Staaten und Gebieten eine multilaterale Vereinbarung über den automatischen Informationsaustausch über Finanzkonten unterzeichnet. Danach werden ab 2017 die Steuerbehörden in Deutschland und in den anderen Unterzeichnerstaaten in einem automatisierten Verfahren Kontoinformationen von den in ihrem Staat oder Gebiet ansässigen Banken und Finanzdienstleistern erhalten, und sie werden diese Daten untereinander austauschen. Das ist ein wichtiger Schritt im Kampf gegen internationale Steuerhinterziehung.

Wer sich, verehrte Kolleginnen und Kollegen, daran erinnert, wie langwierig und wie mühsam die Verhandlungen allein zur EU-Zinsrichtlinie in den letzten 15 Jahren gewesen sind, der wird um die Tragweite des jetzt beschlossenen automatischen Informationsaustausches wissen. Wenn man außerdem bedenkt, dass wir vor mehr als zwei Wochen in demselben Finanzministerrat, in dem wir 15 Jahre mit der EU-Zinsrichtlinie nicht so richtig vorangekommen sind, einstimmig beschlossen haben, dass wir den automatischen Informationsaustausch ab 2017 über die sogenannte Amtshilferichtlinie in europäisches Recht umsetzen, erkennt man, was hier in kurzer Zeit an Veränderungen doch möglich geworden ist.

Mit dem Inkrafttreten dieses Informationsaustausches stehen die Länder, die sich daran beteiligen, als Fluchtort für Kapitalvermögen nicht mehr zur Verfügung. Somit wird es schwieriger - unmöglich wird es nie, aber hoffentlich schwieriger -, Kapitaleinkünfte vor der rechtmäßigen Besteuerung zu verbergen. Steuerhinterziehung wird unattraktiver.

Dieser internationale Informationsaustausch geht auf eine gemeinsame Initiative von Frankreich, Großbritannien, Italien, Spanien und Deutschland zurück. Wir haben uns früh für diese umfassende internationale Kooperation eingesetzt. In der immer unübersichtlicher werdenden Welt des 21. Jahrhunderts können ja kleine, vor allem aber große Vermögen per Knopfdruck im Internet auf der ganzen Welt hin- und hergeschoben werden. In einer solchen Welt reichen die bisherigen bilateralen Doppelbesteuerungs- und Informationsaus-tauschabkommen nicht mehr aus. Wir brauchen einen internationalen Ordnungsrahmen, in dem einheitliche Standards gelten. Diesen multilateralen Ansatz treiben wir jetzt voran.

Wir haben jetzt 52 Unterzeichnerstaaten. Es werden sich aber weitere Staaten dem Abkommen anschließen. Insgesamt bekennen sich bereits rund 100 Staaten und Gebiete zu diesem Abkommen, darunter auch so wichtige Finanzzentren wie die Schweiz und Singapur. Ich bin sicher, dass in kurzer Zeit weitere Staaten folgen werden.",TOP 4 Regierungserklärung zur Einigung auf wirksamere Regeln zur Bekämpfung von Steuerflucht,14096,speech,18
5,506550,https://www.abgeordnetenwatch.de/profile/richard-pitterle/archive/215659,5,63,Richard Pitterle [DIE LINKE],Richard Pitterle,richard-pitterle,1409,linke,Und Luxemburg?,TOP 4 Regierungserklärung zur Einigung auf wirksamere Regeln zur Bekämpfung von Steuerflucht,14096,poi,18
6,506551,https://www.abgeordnetenwatch.de/profile/wolfgang-schauble/archive/214886,6,63,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,1673,,"- Luxemburg hat unterzeichnet. Luxemburg ist schon bei den Unterzeichnerstaaten der vergangenen Woche. Auch in Luxemburg haben sich die Dinge geändert. Da bleibt zwar noch viel zu tun, wie wir in den Zeitungen lesen können. Das ist wahr. Wobei es da, wenn ich es in den Zeitungen richtig lese - zu dem Thema komme ich auch noch -, nicht nur illegale Steuerhinterziehung gibt, sondern eben auch die Ausnutzung von legalen Gestaltungsmöglichkeiten.",TOP 4 Regierungserklärung zur Einigung auf wirksamere Regeln zur Bekämpfung von Steuerflucht,14096,speech,18
7,506552,,7,63,Zuruf von der LINKEN,von der LINKEN,von-der-linken,,linke,Das ist wohl wahr!,TOP 4 Regierungserklärung zur Einigung auf wirksamere Regeln zur Bekämpfung von Steuerflucht,14096,poi,18
8,506553,https://www.abgeordnetenwatch.de/profile/wolfgang-schauble/archive/214886,8,63,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,1673,,"Dagegen etwas zu unternehmen, ist der nächste Schritt.",TOP 4 Regierungserklärung zur Einigung auf wirksamere Regeln zur Bekämpfung von Steuerflucht,14096,speech,18
9,506554,,9,63,,,,,,Beifall bei der CDU/CSU und der SPD,TOP 4 Regierungserklärung zur Einigung auf wirksamere Regeln zur Bekämpfung von Steuerflucht,14096,poi,18
