,id,profile_url,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,754581,https://www.abgeordnetenwatch.de/profile/norbert-lammert,0,183,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754.0,,"Nehmen Sie bitte Platz. Die Sitzung ist eröffnet.

Liebe Kolleginnen und Kollegen, ich begrüße Sie alle herzlich zu unserer Plenarsitzung.

Ich möchte vor Eintritt in die Tagesordnung dem Kollegen Michael Schlecht zu seinem 65. Geburtstag gratulieren.",TOP 4 Regierungserklärung zum NATO-Gipfel,14949,chair,18
1,754582,,1,183,,,,,,Beifall,TOP 4 Regierungserklärung zum NATO-Gipfel,14949,poi,18
2,754583,https://www.abgeordnetenwatch.de/profile/norbert-lammert,2,183,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754.0,,"Auch der Kollegin Gabriele Schmidt, die in der vergangenen Woche ihren 60. Geburtstag gefeiert hat, gratuliere ich. Beiden gelten natürlich unsere guten Wünsche für das neue Lebensjahr.",TOP 4 Regierungserklärung zum NATO-Gipfel,14949,chair,18
3,754584,,3,183,,,,,,Beifall,TOP 4 Regierungserklärung zum NATO-Gipfel,14949,poi,18
4,754585,https://www.abgeordnetenwatch.de/profile/norbert-lammert,4,183,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754.0,,Der Kollege Steffen Kampeter hat sein Bundestagsmandat niedergelegt.,TOP 4 Regierungserklärung zum NATO-Gipfel,14949,chair,18
5,754586,,5,183,,,,,,Beifall des Abg. Niels Annen [SPD],TOP 4 Regierungserklärung zum NATO-Gipfel,14949,poi,18
6,754587,https://www.abgeordnetenwatch.de/profile/norbert-lammert,6,183,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754.0,,- Wer war das?,TOP 4 Regierungserklärung zum NATO-Gipfel,14949,chair,18
7,754588,,7,183,,,,,,Heiterkeit,TOP 4 Regierungserklärung zum NATO-Gipfel,14949,poi,18
8,754589,https://www.abgeordnetenwatch.de/profile/norbert-lammert,8,183,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754.0,,Für ihn ist der Kollege Karl-Heinz Wange nachgerückt. Er wird nun wirklich mit Beifall begrüßt.,TOP 4 Regierungserklärung zum NATO-Gipfel,14949,chair,18
9,754590,,9,183,,,,,,Beifall,TOP 4 Regierungserklärung zum NATO-Gipfel,14949,poi,18
