,id,profile_url,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,735166,https://www.abgeordnetenwatch.de/profile/norbert-lammert,0,38,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754.0,,"Nehmen Sie bitte Platz. Die Sitzung ist eröffnet.

Liebe Kolleginnen und Kollegen! Ich begrüße Sie herzlich zu unserer Plenarsitzung.

Ich möchte Sie darauf aufmerksam machen, dass es eine interfraktionelle Vereinbarung gibt, den Entwurf des GKV-Finanzstruktur- und Qualitäts-Weiterentwicklungsgesetzes auf der Drucksache 18/1307 dem Ausschuss für Ernährung und Landwirtschaft zur Mitberatung zu überweisen.

Darüber hinaus sollen die Unterrichtungen der Bundesregierung zu Stellungnahmen des Bundesrates und Gegenäußerungen der Bundesregierung auf den Drucksache 18/1574, 18/1575, 18/1577, 18/1579 und 18/1586 zu den bereits überwiesenen Gesetzentwürfen auf den Drucksachen 18/1305, 18/1306, 18/1307, 18/1308 und 18/1311 an die entsprechenden federführenden und mitberatenden Ausschüsse überwiesen werden.

Die meisten von Ihnen werden mit den Ziffern vermutlich keine konkreten Texte verbinden. Aber da es sich hier erkennbar um eine technische Erweiterung der bereits vorgenommenen Überweisungen sowie stärkere Mitberatung auch anderer Ausschüsse handelt, ist das vermutlich vereinbarungsfähig. Darf ich zu diesen Vorschlägen also Ihr Einvernehmen feststellen? - Das ist der Fall. Dann können wir so verfahren.

Liebe Kolleginnen und Kollegen, heute vor 25 Jahren fanden zwei Ereignisse statt, die unterschiedlicher nicht sein könnten und doch eines gemeinsam haben: den Willen der Menschen zu freier Selbstbestimmung. Am 4. Juni 1989 wurde in Peking der Platz des Himmlischen Friedens zum Schauplatz eines blutigen Massakers. Gleichzeitig fanden in Polen die ersten Wahlen statt, die diesen Namen tatsächlich verdienen. Die brutale Gewalt, mit der die chinesische Staatsmacht die friedliche Kundgebung Zehntausender Demonstranten niederschlagen ließ, zerstörte alle Hoffnungen auf ein sich demokratisch wandelndes China. Die Bilder vom Tiananmen-Platz - junge Menschen von Panzern niedergewalzt und zusammengeschossen - gingen 1989 um die Welt, und es gab immer wieder Nachrichten von Folter und langer Haft, die für viele folgte. Sie schockierten im damals noch geteilten Europa all jene, die auf friedlichen politischen Wandel überall in der Welt hofften - nicht zuletzt durch die gleichzeitige Entwicklung in Polen; denn am selben Tag, am 4. Juni 1989, errang in unserem Nachbarland die Solidarnosc einen überwältigenden Wahlsieg. Zum ersten Mal stand in der Folge ein nicht kommunistischer Ministerpräsident an der Spitze eines Landes des Warschauer Paktes.

Der friedliche Machtwechsel in Polen gab den Bürgerbewegungen in den anderen Staaten des Ostblocks, auch in der DDR, Auftrieb. Er beförderte einen politischen Prozess, an dessen Ende der Fall der Berliner Mauer und des Eisernen Vorhangs in Europa stand.

Während die Polen heute dieses herausragende Ereignis ihrer eigenen wie der europäischen Geschichte feierlich würdigen, wird in China jedes Gedenken an das Blutbad vom 4. Juni 1989 rigoros unterbunden. Doch Erinnerung lässt sich nicht verbieten, und sie lässt sich in unserer Zeit auch nicht mehr tilgen. Wir vergessen nicht.",TOP 1 Regierungserklärung zu EU-Treffen und G7-Gipfel,13941,chair,18
1,735167,,1,38,,,,,,Beifall im ganzen Hause,TOP 1 Regierungserklärung zu EU-Treffen und G7-Gipfel,13941,poi,18
2,735168,https://www.abgeordnetenwatch.de/profile/norbert-lammert,2,38,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754.0,,"Wir freuen uns heute mit unseren polnischen Nachbarn. Aber unsere Gedanken sind auch bei den 1989 in China Ermordeten und ihren Angehörigen, bei denen, die in Haft leiden mussten und noch immer leiden müssen.

Die Polen und wir Europäer haben vor 25 Jahren erfahren, dass sich der Freiheitswille der Menschen auf Dauer nicht unterdrücken lässt. Deshalb gilt unsere Ermutigung und Solidarität all denen, die in diesen Tagen und Stunden, in welchem Land auch immer, mutig für Demokratie und Menschenrechte kämpfen.",TOP 1 Regierungserklärung zu EU-Treffen und G7-Gipfel,13941,chair,18
3,735169,,3,38,,,,,,Beifall im ganzen Hause,TOP 1 Regierungserklärung zu EU-Treffen und G7-Gipfel,13941,poi,18
4,735170,https://www.abgeordnetenwatch.de/profile/norbert-lammert,4,38,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754.0,,"Ich rufe Tagesordnungspunkt 1 auf:

Abgabe einer Regierungserklärung durch die Bundeskanzlerin

zu den Ergebnissen des Informellen Abend-essens der Staats- und Regierungschefs der EU-Mitgliedstaaten am 27. Mai 2014 in Brüssel sowie zum G-7-Gipfel am 4./5. Juni 2014 in Brüssel

Hierzu liegen drei Entschließungsanträge der Fraktion Die Linke vor.

Nach einer interfraktionellen Vereinbarung sind für die Aussprache im Anschluss an die Regierungserklärung 96 Minuten vorgesehen. - Auch dies ist offenkundig einvernehmlich. Dann verfahren wir so.

Das Wort zur Abgabe einer Regierungserklärung hat nun die Bundeskanzlerin Frau Dr. Angela Merkel.",TOP 1 Regierungserklärung zu EU-Treffen und G7-Gipfel,13941,chair,18
5,735171,,5,38,,,,,,Beifall bei der CDU/CSU und der SPD,TOP 1 Regierungserklärung zu EU-Treffen und G7-Gipfel,13941,poi,18
6,735172,https://www.abgeordnetenwatch.de/profile/angela-merkel-0,6,38,"Dr. Angela Merkel, Bundeskanzlerin","Dr. Angela Merkel,",angela-merkel,1734.0,,"Herr Präsident! Liebe Kolleginnen und Kollegen! Meine Damen und Herren! Der heute beginnende G-7-Gipfel wird das letzte Zusammentreffen der G-7-Staats- und Regierungschefs sein, bevor Deutschland die Präsidentschaft dieser Gruppe übernimmt. Damit kommt große Verantwortung auf unser Land zu. Zuvor wird aber die G 7 heute und morgen in Brüssel viele Beratungen gerade auch mit Blick auf den G-20-Gipfel führen, der im November im australischen Brisbane stattfinden wird. Dazu legen wir für uns als G 7 eine gemeinsame Linie fest.

Uns leitet das gemeinsame Verständnis, dass ein starkes, nachhaltiges und ausgewogenes Wirtschaftswachstum nur mit durchgreifenden Strukturreformen und einer wachstumsorientierten Haushaltskonsolidierung zu erreichen ist. Deshalb werden wir unter anderem über Arbeitsmarktreformen sprechen, zum Beispiel über Möglichkeiten, wie wir Investitionen effizient fördern, kleine und mittlere Unternehmen gezielt stärken oder die Erwerbsbeteiligung von Frauen in den G-20-Ländern erhöhen können.

Die Entwicklung der Weltkonjunktur ist insgesamt ermutigend. So liegt die IWF-Prognose für das globale Wachstum mit 3,6 Prozent in diesem Jahr auf der Höhe des Durchschnittswertes der Jahre 2000 bis 2013. Für 2015 wird mit 3,9 Prozent sogar ein Wachstum über diesem Durchschnittswert erwartet.

Zugleich dürfen wir aber nicht übersehen, dass jedes noch so gute Wachstum auf tönernen Füßen stehen würde, wenn wir nicht weiter konsequent daran arbeiteten, die Lehre aus der verheerenden weltweiten Finanzkrise von 2008 und 2009 zu ziehen. Damit sich eine -solche Krise nicht wiederholt, müssen wir die beschlossenen Finanzmarktreformen international entschlossen umsetzen und da, wo es Lücken gibt, weitere beschließen. Hier ist manches erreicht, aber längst noch nicht alles, was dringend notwendig ist. Und mit der Entfernung von der akuten Krise - auch das muss man sagen - wird es eher beschwerlicher als leichter, entsprechende Beschlüsse zu fassen.

Wir haben bereits starke Regulierungen, zum Beispiel für globale systemrelevante Banken, erreicht. Aber jetzt - das wird ein Schwerpunkt in Brisbane sein - geht es vor allen Dingen auch darum, dass die Schattenbanken einer strengen Regulierung unterworfen werden. Ansonsten wird es Ausweichbewegungen von den Banken auf die Schattenbanken geben, und die Finanzmarkt-regulierung wäre wieder außerordentlich lückenhaft.

Die G-7-Staaten teilen die gemeinsame Überzeugung, dass ein offenes und freies Wirtschaftssystem Voraussetzung für Wachstum und Stabilität ist. Der freie Welthandel ist hierbei Wachstumsmotor und leistet einen wichtigen Beitrag zu mehr Wachstum, vor allen Dingen aber zu mehr Beschäftigung, ohne dass die öffentliche Haushalte zusätzlich belastet werden. Wir wollen die internationalen Märkte weiter öffnen und Handelsbarrieren -abbauen. Wir hören immer wieder - so steht es in den Berichten der OECD -, dass die Handelsschranken in den letzten Jahren eher mehr geworden sind.

Wenn wir über freien Handel sprechen, dann geht es sowohl um Fortschritte bei der Welthandelsorganisation, also bei der WTO, als auch um bilaterale Freihandelsabkommen wie zum Beispiel das der Europäischen Union mit den Vereinigten Staaten von Amerika. Wir werden als G 7 deutlich machen, dass wir die Welthandelsorganisation auf dem Weg zum Abschluss der Verhandlungen der Doha-Entwicklungsrunde mit Nachdruck unterstützen.

Einen breiten Raum werden heute und morgen selbstverständlich auch Fragen der Energiepolitik einnehmen. Bereits vor einem Monat haben die G-7-Energieminister in Rom die sogenannte Initiative für Energieversorgungssicherheit der G 7 von Rom beschlossen. Mit ihr haben sie sich auf kurzfristige Maßnahmen zur Stärkung der Energiesicherheit verständigt wie zum Beispiel auf Notfallpläne, Gefährdungsanalysen und technische Hilfen. Bis 2015 wollen sie einen umfassenden langfristigen Aktionsplan erarbeiten, mit dem verhindert werden soll, dass Energie als politisches Zwangsmittel eingesetzt wird - ein brisantes Thema, wie wir zum Beispiel an den gegenwärtigen Diskussionen zwischen Russland und der Ukraine um den Gaspreis sehen.

Es ist natürlich von hoher ökonomisch-ökologischer Bedeutung, gleichzeitig die Märkte transparenter zu machen, die Versorgung zu diversifizieren und vor allen Dingen auch die Energieeffizienz zu steigern. Denn dies ist zwingend erforderlich, um die Treibhausgasemissionen zu reduzieren. Dabei spielt auch die Umstellung von fossilen Energieträgern auf erneuerbare Energien eine wesentliche Rolle.",TOP 1 Regierungserklärung zu EU-Treffen und G7-Gipfel,13941,speech,18
7,735173,,7,38,,,,,,Zuruf des Abg. Jürgen Trittin [BÜNDNIS 90/DIE GRÜNEN],TOP 1 Regierungserklärung zu EU-Treffen und G7-Gipfel,13941,poi,18
8,735174,https://www.abgeordnetenwatch.de/profile/angela-merkel-0,8,38,"Dr. Angela Merkel, Bundeskanzlerin","Dr. Angela Merkel,",angela-merkel,1734.0,,"Nur wenn wir die Abhängigkeit unserer Wirtschaft von fossilen Brennstoffen reduzieren, können wir eine nachhaltige Energieversorgung erreichen.",TOP 1 Regierungserklärung zu EU-Treffen und G7-Gipfel,13941,speech,18
9,735175,https://www.abgeordnetenwatch.de/profile/dr-anton-hofreiter-0,9,38,Dr. Anton Hofreiter [BÜNDNIS 90/DIE GRÜNEN],Dr. Anton Hofreiter,anton-hofreiter,1793.0,gruene,Warum machen Sie das Gegenteil?,TOP 1 Regierungserklärung zu EU-Treffen und G7-Gipfel,13941,poi,18
