,id,profile_url,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,485502,https://www.abgeordnetenwatch.de/profile/norbert-lammert,0,156,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754,,"Nehmen Sie bitte Platz. Die Sitzung ist eröffnet.

Guten Morgen, liebe Kolleginnen und Kollegen! Ich begrüße Sie alle herzlich und rufe unseren Zusatzpunkt 5, den Tagesordnungspunkt 17 sowie den Zusatzpunkt 6 auf:

ZP 5	Erste Beratung des von den Fraktionen der CDU/CSU und SPD eingebrachten Entwurfs eines Gesetzes zur Einführung beschleunigter Asylverfahren

Drucksache 18/7538

Überweisungsvorschlag:

Innenausschuss (f)

Ausschuss für Recht und Verbraucherschutz

Ausschuss für Arbeit und Soziales

Ausschuss für Familie, Senioren, Frauen und Jugend

Ausschuss für Gesundheit

17.	Erste Beratung des von den Fraktionen der CDU/CSU und SPD eingebrachten Entwurfs eines Gesetzes zur erleichterten Ausweisung von straffälligen Ausländern und zum erweiterten Ausschluss der Flüchtlingsanerkennung bei straffälligen Asylbewerbern

Drucksache 18/7537

Überweisungsvorschlag:

Innenausschuss (f)

Ausschuss für Recht und Verbraucherschutz

Ausschuss für Familie, Senioren, Frauen und Jugend

Ausschuss für Menschenrechte und humanitäre Hilfe

Haushaltsausschuss

ZP 6	Beratung des Antrags der Abgeordneten Luise Amtsberg, Dr. Franziska Brantner, Beate Walter-Rosenheimer, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Rechte von Kindern im Asylverfahren stärken

Drucksache 18/7549

Überweisungsvorschlag:

Innenausschuss (f)

Ausschuss für Familie, Senioren, Frauen und Jugend

Ausschuss für Menschenrechte und humanitäre Hilfe

Nach einer interfraktionellen Vereinbarung ist hierfür eine Aussprache von 96 Minuten vorgesehen. - Dazu stelle ich Ihr Einvernehmen fest. Dann verfahren wir so.

Ich eröffne die Aussprache und erteile das Wort dem Bundesinnenminister Thomas de Maizière.","TOP ZP 5,TOP17,ZP6 Einführung beschleunigter Asylverfahren",14752,chair,18
1,485503,,1,156,,,,,,Beifall bei der CDU/CSU sowie bei Abgeordneten der SPD,"TOP ZP 5,TOP17,ZP6 Einführung beschleunigter Asylverfahren",14752,poi,18
2,485504,https://www.abgeordnetenwatch.de/profile/dr-thomas-de-maiziere-0,2,156,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,1519,,"Herr Präsident! Liebe Kolleginnen und Kollegen! Meine Damen und Herren! Beim Thema Flüchtlinge erleben wir in unserem Land eine breite, tiefe Bandbreite von Stimmungen und Gefühlen, ja vielleicht eine Spaltung zwischen Optimismus und Ernüchterung, Tatendrang und Müdigkeit, Mit- und Gegeneinander, Akzeptanz und Ablehnung, Gewalt und Versöhnung, schwierigem Abwägen und einfachen Parolen, Hoffnung auf Europa und Enttäuschung über Europa. All das ist kein bloßes Beiwerk zu der großen Aufgabe, an deren Lösung wir seit Monaten beharrlich arbeiten; es ist für uns alle Anstoß und Mahnung. Wir werden unsere Verantwortung nach außen nur wahrnehmen können, wenn wir in unserem Land und in unserer Gesellschaft den Zusammenhalt nach innen erhalten. Die Bundesregierung tut alles dafür, diese Situation national, europäisch und international zu bewältigen - unter Achtung unserer eigenen Interessen und mit Achtung gegenüber den zu uns kommenden Menschen.

Lassen Sie mich ein paar Beispiele von vielen nennen. Allein in den vier Monaten seit Oktober haben wir die Zugangszahlen der Menschen aus dem Westbalkan drastisch reduziert. Insgesamt sind die Zahlen der Flüchtlinge zurückgegangen. Das reicht noch nicht; aber die Richtung stimmt. Wir haben die Digitalisierung des Asylverfahrens geschaffen und geben seit kurzem einheitliche Ankunftsausweise aus. Damit erhalten wir Klarheit über die, die zu uns kommen, wo sie hingehören und was sie können. Doppelzählungen hören auf und Selbstzuweisungen an einen Ort eigener Wahl auch. All das ist auch für die Sicherheit unseres Landes wichtig.

Wir haben über den Bundeshaushalt massiv in Integration investiert. Auch hier ein Beispiel: In kürzester Zeit haben wir 8 000 weitere Lehrkräfte für Integrationskurse zugesagt.

Wir haben das Personal beim Bundesamt für Migration und Flüchtlinge aufgestockt. Seit Oktober wurden dort 300 000 Nachregistrierungen durchgeführt sowie Rückstände aus rund 130 000 Altverfahren abgebaut. Mit fast 50 000 Entscheidungen im BAMF allein im Januar wurde eine neue Rekordzahl erreicht. Ich weiß, auch hier ist noch viel zu tun und zu verbessern, aber auch hier stimmt die Richtung.","TOP ZP 5,TOP17,ZP6 Einführung beschleunigter Asylverfahren",14752,speech,18
3,485505,,3,156,,,,,,Beifall bei der CDU/CSU und der SPD,"TOP ZP 5,TOP17,ZP6 Einführung beschleunigter Asylverfahren",14752,poi,18
4,485506,https://www.abgeordnetenwatch.de/profile/dr-thomas-de-maiziere-0,4,156,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,1519,,"Meine Damen und Herren, mit dem heute vorliegenden Gesetzespaket verbinde ich drei Botschaften:

Die erste richtet sich direkt an die Menschen in unserem Land. Ihnen sage ich heute Folgendes: Wir arbeiten hart dafür, den Flüchtlingszustrom in unser Land zu begrenzen und zu verringern, vorneweg die Bundeskanzlerin. Die Wahrnehmung von internationaler Verantwortung und das Eintreten für eine europäische Lösung liegen in unserem nationalen Interesse.

Wir wissen, dass Ihre Bereitschaft zur Aufnahme von Flüchtlingen auch davon abhängt, wie schnell über Straftäter, Wirtschaftsflüchtlinge und andere Nichtschutzbedürftige entschieden wird und dass diese wieder in ihre Heimat zurückgeführt werden. Ja, wir werden mit den Menschen härter umgehen, die nur behaupten, Schutz zu brauchen, aber in Wahrheit aus anderen Gründen nach Deutschland kommen oder mit Tricks oder falschen Angaben ihren Aufenthalt in Deutschland zu verlängern versuchen.","TOP ZP 5,TOP17,ZP6 Einführung beschleunigter Asylverfahren",14752,speech,18
5,485507,,5,156,,,,,,Beifall bei der CDU/CSU sowie bei Abgeordneten der SPD,"TOP ZP 5,TOP17,ZP6 Einführung beschleunigter Asylverfahren",14752,poi,18
6,485508,https://www.abgeordnetenwatch.de/profile/dr-thomas-de-maiziere-0,6,156,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,1519,,"Wir begegnen allen Menschen, die zu uns kommen, mit Respekt, aber ohne Naivität.","TOP ZP 5,TOP17,ZP6 Einführung beschleunigter Asylverfahren",14752,speech,18
7,485509,https://www.abgeordnetenwatch.de/profile/dr-gesine-lotzsch-0,7,156,Dr. Gesine Lötzsch [DIE LINKE],Dr. Gesine Lötzsch,gesine-lotzsch,1588,linke,Hat sich ja gerade gezeigt!,"TOP ZP 5,TOP17,ZP6 Einführung beschleunigter Asylverfahren",14752,poi,18
8,485510,https://www.abgeordnetenwatch.de/profile/dr-thomas-de-maiziere-0,8,156,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,1519,,"Wir regeln ein faires Asylverfahren und eine schnellere Abschiebung der Menschen, die keinen Anspruch auf Schutz haben.

Die vorliegenden Maßnahmen bilden einen gerechten Ausgleich zwischen dem berechtigten Interesse an Begrenzung und unseren selbstverständlichen Verpflichtungen gegenüber Menschen, die Schutz brauchen. Es liegt in der Verantwortung und im Interesse unseres Landes, so lange wie möglich an Schengen festzuhalten. Das heißt: Schutz der Außengrenzen und möglichst wenige Kontrollen innerhalb Europas.","TOP ZP 5,TOP17,ZP6 Einführung beschleunigter Asylverfahren",14752,speech,18
9,485511,,9,156,,,,,,Beifall bei der CDU/CSU sowie bei Abgeordneten der SPD,"TOP ZP 5,TOP17,ZP6 Einführung beschleunigter Asylverfahren",14752,poi,18
