,id,profile_url,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,731190,https://www.abgeordnetenwatch.de/profile/norbert-lammert,0,212,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754,,"Die Sitzung ist eröffnet. Nehmen Sie bitte Platz.

Sehr geehrter Herr Bundespräsident! Exzellenzen! Liebe Kolleginnen und Kollegen! Verehrte Gäste! Als wir uns nach der letzten Sitzungswoche im Dezember in die Weihnachtspause verabschiedeten, galten unsere guten Wünsche einem besinnlichen Weihnachtsfest und einem glücklichen, möglichst friedlichen neuen Jahr. Der schockierende Terroranschlag auf den Weihnachtsmarkt am Berliner Breitscheidplatz hat diese Hoffnungen auf entsetzliche Weise zerstört.

Wie zuvor in Nizza richtete ein islamistischer Terrorist einen Lkw als mörderische Waffe gegen unzählige Passanten. Es sollten nicht bestimmte, sondern möglichst viele Menschen getroffen werden. Sechs Frauen und sechs Männer, die am Fuße der Gedächtniskirche in fröhlicher Vorweihnachtsstimmung zusammenstanden, wurden brutal aus dem Leben gerissen. Unter den Toten befinden sich neben sieben Deutschen Menschen aus Polen, der Ukraine, Italien, Tschechien und Israel, die sich zur Arbeit in Berlin aufhielten, unsere Hauptstadt besuchten oder hier eine neue Heimat gefunden hatten. - Ich begrüße die Botschafter und Gesandten der genannten Länder herzlich auf unserer Ehrentribüne. - Dutzende Menschen wurden bei dem Anschlag zum Teil lebensbedrohlich verletzt, sie kommen aus aller Welt. Viele von ihnen werden noch lange kämpfen müssen, um körperlich wie seelisch ins Leben zurückzufinden. Nicht anders ergeht es Augenzeugen und den vielen Hilfskräften, denen wir für ihren Einsatz am Tatort und in der Betreuung der Opfer und Hinterbliebenen von Herzen danken.

Es gehört zu den kaum vermeidbaren, aber schwer erträglichen Mechanismen der Wahrnehmung solcher Ereignisse durch die Medien und die Öffentlichkeit, dass dem Täter regelmäßig weit größere Aufmerksamkeit geschenkt wird als denen, die er in den Tod riss. Das Gesicht des Mörders vom Breitscheidplatz ist uns allen bekannt, wir sehen es über Wochen beinahe täglich in Zeitungen, im Netz und im Fernsehen. Wir kennen seine Lebensgeschichte bis ins Detail. Von den Opfern ist hingegen wenig bekannt. Angemessen ist das natürlich nicht, aber es verdeutlicht zugleich die ganz unterschiedlichen Erwartungen und Bedürfnisse, denen es gerecht zu werden gilt und denen wir natürlich nicht gerecht werden können. Vor allem haben wir den Wunsch trauernder Angehöriger auf Privatsphäre, darauf, in ihrer Trauer nicht allein, aber in Ruhe gelassen zu werden, unbedingt zu respektieren, auch gegenüber nachvollziehbaren Bedürfnissen von Medien und Öffentlichkeit. Dass es im Übrigen nach solch schrecklichen Taten immer sofort die Forderung nach möglichst schneller Aufarbeitung und möglichst konkreten Schlussfolgerungen gibt, ist nicht zu beanstanden und ist gewiss nicht Ausdruck mangelnden Mitgefühls. Lichter und Blumen am Tatort zeugen vielmehr von der großen Anteilnahme der Bevölkerung am Leid der Betroffenen.

Für die Familien, Partner, Freunde der Opfer änderte sich binnen Sekunden beinahe alles; Lebenspläne, Wünsche, Hoffnungen wurden von einem Moment zum anderen zerstört. Der Schmerz der Hinterbliebenen ist unermesslich, allenfalls können wir ihn erahnen, aber wir teilen ihre tiefe Trauer. Das haben wir unmittelbar nach der Tat, am nächsten Tag, in dem berührenden Gedenkgottesdienst in der Berliner Gedächtniskirche zum Ausdruck gebracht, in Anwesenheit des Staatsoberhauptes, der Spitzen unserer Verfassungsorgane, vieler Mitglieder des Bundestages, der Bundesregierung und zahlreicher Repräsentanten unserer Gesellschaft. Vertreter der Religionsgemeinschaften demonstrierten in einer eindrucksvollen interreligiösen Andacht ihren Schulterschluss angesichts der terroristischen Gewalt.

Ich danke dem Herrn Bundespräsidenten, dass er auch heute Morgen durch seine Anwesenheit unserem Gedenken im Deutschen Bundestag einen besonderen Rang gibt.

Mit uns trauern Menschen in aller Welt. Das in zahlreichen Kondolenzen zum Ausdruck gebrachte Mitgefühl berührt und stärkt uns. Dankbar sind wir - als Beispiel für viele andere - unseren französischen Freunden, die in der Assemblée nationale mit einer Gedenkminute für die Opfer ihre Anteilnahme zum Ausdruck brachten. Wie die vom islamistischen Terror leidgeprüften Franzosen wissen unsere europäischen Nachbarn und Partner in der Welt, dass es sie jederzeit selbst treffen kann. Jeder von uns ist gemeint, jeder von uns ist betroffen. Das belegen in den wenigen Tagen des neuen Jahres der mörderische Angriff in der Silvesternacht auf feiernde Menschen in Istanbul, die verheerenden Bombenattentate auf einen Markt in Bagdad und der Anschlag, wiederum mit einem Lkw, auf Soldaten in Jerusalem. Den Opfern dieser menschenverachtenden Brutalität fühlen wir uns verbunden. Sie mahnen, dass sich der weltweiten Terrorgefahr wirkungsvoll nur gemeinsam entgegentreten lässt - und deshalb müssen wir endlich zu einer effektiven sicherheitspolitischen Zusammenarbeit in Europa und darüber hinaus kommen.

Terror, meine Damen und Herren, liebe Kolleginnen und Kollegen, zielt darauf ab, demokratische Gesellschaften zu erschüttern, zu lähmen, zu destabilisieren. Dieses Ziel haben die Terroristen in Deutschland nicht erreicht. Die Bevölkerung reagiert mit bemerkenswerter Besonnenheit auf den Terror. Die Menschen demonstrieren damit eindrücklich, dass sie ihr Leben nicht von Drohungen und nicht von Angst diktieren lassen wollen.

Und doch verändert die Terrorgefahr zwangsläufig unser Leben. Wir erfahren es spürbar bei jeder Sicherheitskontrolle und mit einem natürlich gewachsenen Sicherheitsbedürfnis. Zu Recht erwarten die Bürgerinnen und Bürger vom Staat und seinen Institutionen, dass er sie schützt, dass er Vorsorge trifft gegen mögliche Gefahren. Er hat seine Handlungsfähigkeit auch und gerade unter der islamistischen Terrorgefahr zu beweisen. Das ist im Grundsatz unstreitig, in der Umsetzung aber nicht einfach.

Freiheit braucht Sicherheit, wenn sie verlässlich sein soll. Und Sicherheit braucht Freiheit, wenn sie nicht zur Repression verkommen soll. Deshalb sollten wir den Staat mit unseren Ansprüchen auch nicht überfordern - und schon gar nicht dürfen wir vortäuschen, einem unkalkulierbaren Gegner mit scheinbar einfachen Mitteln begegnen zu können. Auch Länder, die keine Freiheit haben oder diese im Namen der Sicherheit stark einschränken, bieten keineswegs besseren Schutz. Die erschreckende Serie der Attentate in der Türkei in den vergangenen Monaten zeigt, dass auch da, wo im Ausnahmezustand regiert und die exekutive Autorität im Staat auf Kosten freiheitlicher und rechtsstaatlicher Prinzipien immer weiter ausgeweitet wird, keine Sicherheit garantiert werden kann. Autoritäre Systeme sind nachweislich nicht sicherer. Sie erkaufen die Illusion größeren Schutzes vor Terror und Gewalt mit der Verweigerung unverzichtbarer Freiheitsrechte.

Die freie Gesellschaft ist aber nicht ohnmächtig. Auch sie kann und muss sich wehren. Unser Staat kann Gefahren nicht ausschließen, die Sicherheitsbehörden können sie aber mit den rechtsstaatlichen Mitteln begrenzen, die ihnen zur Verfügung stehen.

Vielfach ist es bereits gelungen, Anschläge in unserem Land zu verhindern. Dennoch bleiben nach dem verheerenden Anschlag vom Breitscheidplatz drängende Fragen, auf die es noch keine abschließenden Antworten gibt. Die Erkenntnisse über den Täter, der, obwohl als Gefährder eingestuft, den zuständigen Behörden bekannt, mit zahlreichen falschen Identitäten ausgestattet, ungehindert zuschlagen konnte, zwingen uns, die Sicherheitsarchitektur in unserem Land zu überdenken. Der Rechtsstaat ist ja nicht an sich selbst gescheitert, vielmehr hat er seine Mittel offensichtlich nicht ausgeschöpft. Wir müssen organisatorische Fehler und strukturelle Schwächen aufklären und Konsequenzen daraus ziehen - auf allen staatlichen Ebenen und im Zusammenwirken aller Ämter und Behörden. Wo es dazu des Gesetzgebers bedarf, stehen wir als Abgeordnete in einer besonderen Pflicht - vor allem da, wo es offenkundig nicht nur am Vollzug längst bestehender Gesetze mangelt. Sicherheitsbehörden und Justiz müssen in die Lage versetzt sein, die bestehenden Gesetze auch konsequent anwenden zu können.

Deshalb haben wir manche unbequeme Debatte zu führen. Wir dürfen und müssen uns dabei auch streiten. Damit haben wir im Übrigen in den zuständigen Gremien wie im Plenum des Bundestages ja bereits begonnen. Niemand sollte das mit Schwäche verwechseln oder als Unentschlossenheit verunglimpfen. Es ist gerade die Stärke unserer herausgeforderten Demokratie, dass wir als Gesellschaft darum ringen, wie wir die schwierige Balance zwischen Sicherheitsanspruch und Freiheitsversprechen halten wollen.

Dass darüber intensiv zwischen den Parteien, übrigens auch in den Parteien, gestritten wird, muss auch in einem Wahljahr möglich sein. Die notwendige Auseinandersetzung darf aber nicht auf Kosten von Menschen erfolgen, die ihrer Herkunft oder Religion wegen in Sippenhaft genommen werden für die terroristische Gewalt, vor der sie vielfach selbst geflohen sind.

Liebe Kolleginnen und Kollegen, der Mörder vom Breitscheidplatz verstand sich als Muslim, als Soldat des „Islamischen Staates“ - und er gab sich als Flüchtling aus. Beides können wir nicht übersehen - gerade weil wir uns zur religiösen Vielfalt, zur weltoffenen Gesellschaft und zu unseren humanitären Verpflichtungen bekennen.

Als Staat, der Religionsfreiheit als Menschenrecht begreift und garantiert, und als Gesellschaft, in der Christen, Juden, Muslime und Menschen, die ohne Glauben sind, zusammenleben, dürfen und müssen wir die Auseinandersetzung der Muslime mit ihrer Religion und dem verhängnisvollen Zusammenhang von Glaube und fanatischer Gewalt mit Nachdruck einfordern. Der Vorsitzende des Zentralrats der Muslime hat dies in seiner Stellungnahme unmittelbar nach dem Anschlag in Berlin beispielhaft getan. Auch das verdient Respekt und Anerkennung.

Wir bekämpfen nicht den Islam, sondern Fanatismus, nicht Religion, sondern Fundamentalismus - das gilt unter dem Eindruck des Terrors in unserem Land nicht anders als nach den Anschlägen in unseren europäischen Nachbarländern. Wo islamistisches Gedankengut verbreitet wird, haben wir dies mit aller gebotenen rechtsstaatlichen Härte zu bekämpfen. Terror ist nie religiös, Terror ist immer politisch - die Antwort darauf muss auch politisch sein.

Dass gewaltbereite Islamisten die Not anderer Menschen benutzen, um sich in unser Land einzuschleichen und hier Unfrieden und Gewalt zu stiften, ist perfide, folgt aber der Logik der Terroristen, die unsere Gesellschaft spalten wollen. Weil wir das nicht zulassen und weil wir auch die zu uns Flüchtenden vor denen schützen wollen, die sie für ihre Zwecke missbrauchen, haben wir die doppelte Legitimation, konsequenter als bislang zu prüfen, wer zu uns kommt und wer hier bleiben kann. Und von denen, die bei uns bleiben, erwarten und verlangen wir, unseren Gesetzen und Normen vorbehaltlos zu folgen.

Meine Damen und Herren, liebe Kolleginnen und Kollegen, in der vergangenen Woche ist Roman Herzog verstorben, den wir am kommenden Dienstag in einer Trauerfeier im Berliner Dom würdigen werden.

Unser früherer Bundespräsident, der diesem Land in herausragenden Ämtern gedient hat, hat in seiner unvergessenen Rede 1997, also vor 20 Jahren, eine klare Sprache eingefordert - sie ist auch heute gefragt und angemessen -:

Wer - wo auch immer - führt, muß den Menschen, die ihm anvertraut sind, reinen Wein einschenken, auch wenn das unangenehm ist.

Und an einer anderen Stelle hat er betont:

Verantwortung ist die unausweichliche Konsequenz der Freiheit.

Wir sind frei, und wir bleiben frei, solange wir für unsere eigenen Angelegenheiten Verantwortung übernehmen.

Bitte erheben Sie sich zum stillen Gedenken an die Opfer und zum Zeichen unserer Anteilnahme mit den Angehörigen von Ihren Plätzen.",TOP 3 + ZP 3 Ernährungs- und Landwirtschaftspolitik,15148,chair,18
1,731191,,1,212,,,,,,Die Anwesenden erheben sich,TOP 3 + ZP 3 Ernährungs- und Landwirtschaftspolitik,15148,poi,18
2,731192,https://www.abgeordnetenwatch.de/profile/norbert-lammert,2,212,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754,,Ich danke Ihnen.,TOP 3 + ZP 3 Ernährungs- und Landwirtschaftspolitik,15148,chair,18
3,731193,,3,212,,,,,,Die Anwesenden nehmen wieder Platz,TOP 3 + ZP 3 Ernährungs- und Landwirtschaftspolitik,15148,poi,18
4,731194,https://www.abgeordnetenwatch.de/profile/norbert-lammert,4,212,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754,,"Wir treten nun, liebe Kolleginnen und Kollegen, in unsere Tagesordnung ein.

Es gibt eine interfraktionelle Vereinbarung, die Tagesordnung um die in der Zusatzpunkteliste aufgeführten Punkte zu erweitern:

ZP 1	Aktuelle Stunde auf Verlangen der Fraktionen der CDU/CSU und SPD:

Entschieden gegen Gefährder vorgehen - Maßnahmen zum Schutz der öffentlichen Sicherheit",TOP 3 + ZP 3 Ernährungs- und Landwirtschaftspolitik,15148,chair,18
5,731195,,5,212,,,,,,siehe 211. Sitzung,TOP 3 + ZP 3 Ernährungs- und Landwirtschaftspolitik,15148,poi,18
6,731196,https://www.abgeordnetenwatch.de/profile/norbert-lammert,6,212,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754,,"ZP 2	Wahlvorschlag der Fraktion der CDU/CSU

Wahl einer Stellvertreterin des Präsidenten

Drucksache 18/10866

ZP 3	Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Ernährung und Landwirtschaft (10. Ausschuss) zu dem Antrag der Abgeordneten Friedrich Ostendorff, Nicole Maisch, Harald Ebner, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Sofortmaßnahmen für die Agrarwende - Für eine bäuerlich-ökologische Landwirtschaft und gutes Essen

Drucksachen 18/4191, 18/10899

ZP 4	Weitere Überweisungen im vereinfachten Verfahren",TOP 3 + ZP 3 Ernährungs- und Landwirtschaftspolitik,15148,chair,18
7,731197,,7,212,,,,,,Ergänzung zu TOP 28,TOP 3 + ZP 3 Ernährungs- und Landwirtschaftspolitik,15148,poi,18
8,731198,https://www.abgeordnetenwatch.de/profile/norbert-lammert,8,212,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754,,"a)	Beratung des Antrags der Abgeordneten Christian Kühn (Tübingen), Peter Meiwald, Harald Ebner, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Den Holzbau und das Bauen mit nachwachsenden Rohstoffen stärken

Drucksache 18/9803

Überweisungsvorschlag:

Ausschuss für Umwelt, Naturschutz, Bau und Reaktorsicherheit (f)

Finanzausschuss

Ausschuss für Ernährung und Landwirtschaft

b)	Beratung des Antrags der Abgeordneten Peter Meiwald, Nicole Maisch, Annalena Baerbock, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Innenraumluft sauber halten - Partikelfreisetzung aus Laserdruckern beenden

Drucksache 18/10874

Überweisungsvorschlag:

Ausschuss für Umwelt, Naturschutz, Bau und Reaktorsicherheit

ZP 5	Weitere abschließende Beratungen ohne Aussprache",TOP 3 + ZP 3 Ernährungs- und Landwirtschaftspolitik,15148,chair,18
9,731199,,9,212,,,,,,Ergänzung zu TOP 29,TOP 3 + ZP 3 Ernährungs- und Landwirtschaftspolitik,15148,poi,18
