,id,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,21681,0,26,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Die Sitzung ist eröffnet. Nehmen Sie bitte Platz.

Liebe Kolleginnen und Kollegen, ich begrüße Sie alle herzlich.

Der Kollege Eckhardt Rehberg begeht heute seinen 60. Geburtstag. Dazu möchte ich ihm ganz herzlich gratulieren",,,chair,18
1,21682,1,26,,,,,,Beifall,,,poi,18
2,21683,2,26,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"und alles Gute für das neue Lebensjahr wünschen. Wir geben uns auch große Mühe, ein passendes Programm für den heutigen Tag hier im Plenarsaal des Deutschen Bundestages zu veranstalten,",,,chair,18
3,21684,3,26,,,,,,Heiterkeit,,,poi,18
4,21685,4,26,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"damit der Tag in unauslöschlicher Erinnerung bleibt.

Wir müssen vor Eintritt in die Tagesordnung noch zwei Wahlen durchführen.

Für das Kuratorium der Stiftung Denkmal für die ermordeten Juden Europas schlägt die SPD-Fraktion vor, den Kollegen Michael Roth als Mitglied zu wählen. Sind Sie mit diesem Vorschlag einverstanden? - Das ist offensichtlich der Fall. Damit ist der Kollege Roth gewählt.

Des Weiteren schlägt die SPD-Fraktion vor, für den ausgeschiedenen Kollegen Heinz Paula die Kollegin Birgit Kömpel als Mitglied des Beirats der Schlichtungsstelle für den öffentlichen Personenverkehr zu wählen. - Auch hierzu kann ich offensichtlich Einvernehmen feststellen. Damit ist die Kollegin Kömpel als Beiratsmitglied gewählt.

Es gibt eine interfraktionelle Vereinbarung, die verbundene Tagesordnung um die in der Zusatzpunktliste aufgeführten Punkte zu erweitern:

ZP 1	Aktuelle Stunde

auf Verlangen der Fraktion BÜNDNIS 90/DIE GRÜNEN

Konsequenzen der Bundesregierung aus dem IPCC-Weltklimabericht",,,chair,18
5,21686,5,26,,,,,,siehe 25. Sitzung,,,poi,18
6,21687,6,26,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"ZP 2	Beratung des Antrags der Abgeordneten Stephan Mayer (Altötting), Armin Schuster (Weil am Rhein), Clemens Binninger, weiterer Abgeordneter und der Fraktion der CDU/CSU sowie der Abgeordneten Dr. Lars Castellucci, Gabriele Fograscher, Uli Grötsch, weiterer Abgeordneter und der Fraktion der SPD

Herstellung des Einvernehmens des Deutschen Bundestages mit der Bestellung des Instituts für Gesetzesfolgenabschätzung und Evaluation beim Deutschen Forschungsinstitut für Öffentliche Verwaltung, Speyer, als wissenschaftlichen Sachverständigen im Rahmen der Evaluierung des Rechtsextremismus-Datei-Gesetzes

Drucksache 18/974

ZP 3	Beratung des Antrags der Bundesregierung

Beteiligung bewaffneter deutscher Streitkräfte am maritimen Begleitschutz bei der Hydrolyse syrischer Chemiewaffen an Bord der CAPE RAY im Rahmen der gemeinsamen VN/OVCW-Mission zur Vernichtung der syrischen Chemiewaffen

Drucksache 18/984

Überweisungsvorschlag:

Auswärtiger Ausschuss (f)

Ausschuss für Recht und Verbraucherschutz

Verteidigungsausschuss

Ausschuss für Menschenrechte und Humanitäre Hilfe

Ausschuss für wirtschaftliche Zusammenarbeit und Entwicklung

Haushaltsauschuss gemäß § 96 der GO

Dabei soll wie üblich von der Frist für den Beginn der Beratungen, soweit erforderlich, abgewichen werden.

Nach dem Tagesordnungspunkt 11 soll der Antrag der Fraktionen der CDU/CSU und SPD auf der Drucksache 18/974 zur Herstellung des Einvernehmens des Deutschen Bundestages mit der Bestellung des Instituts für Gesetzesfolgenabschätzung und Evaluation beim Deutschen Forschungsinstitut für Öffentliche Verwaltung als wissenschaftlichem Sachverständigen im Rahmen der Evaluierung des Rechtsextremismus-Datei-Gesetzes aufgerufen werden. Dazu sind als Debattenzeit 25 Minuten vorgesehen.

Der Tagesordnungspunkt 20 wird abgesetzt. An dessen Stelle soll im Umfang von 38 Minuten der Antrag der Bundesregierung auf Drucksache 18/984 zur Beteiligung bewaffneter deutscher Streitkräfte am maritimen Begleitschutz im Rahmen der VN-Mission zur Vernichtung der syrischen Chemiewaffen debattiert werden.

Schließlich mache ich noch auf eine nachträgliche Ausschussüberweisung im Anhang zur Zusatzpunktliste aufmerksam:

Der am 14. Februar 2014 (15. Sitzung) überwiesene nachfolgende Gesetzentwurf soll zusätzlich dem Ausschuss für Arbeit und Soziales (11. Ausschuss) zur Mitberatung überwiesen werden:

Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Erleichterung der Bewältigung von Konzerninsolvenzen

Drucksache 18/407

Überweisungsvorschlag:

Ausschuss für Recht und Verbraucherschutz (f)

Finanzausschuss

Ausschuss für Arbeit und Soziales

Ich frage Sie, ob irgendjemand gegen irgendeine dieser Vereinbarungen Einwände hat. - Das ist nicht zu erkennen. Dann haben wir das damit so beschlossen.

Ich rufe den Tagesordnungspunkt 3 auf:

Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes über Leistungsverbesserungen in der gesetzlichen Rentenversicherung (RV-Leistungsverbesserungsgesetz)

Drucksache 18/909

Überweisungsvorschlag:

Ausschuss für Arbeit und Soziales (f)

Ausschuss für Wirtschaft und Energie

Ausschuss für Familie, Senioren, Frauen und Jugend

Haushaltsauschuss mitberatend und gemäß § 96 der GO

Nach einer interfraktionellen Vereinbarung sind für die Aussprache 96 Minuten vorgesehen. - Auch das ist offenkundig einvernehmlich. Dann können wir so verfahren.

Ich eröffne die Aussprache und erteile das Wort der Bundesministerin für Arbeit und Soziales, Andrea Nahles.",,,chair,18
7,21688,7,26,,,,,,Beifall bei der SPD und der CDU/CSU,,,poi,18
8,21689,8,26,"Andrea Nahles, Bundesministerin für Arbeit und Soziales",Andrea Nahles,andrea-nahles,543.0,,"Herr Präsident! Verehrte Kolleginnen und Kollegen! Die Bundesregierung legt heute ihr erstes wichtiges Gesetzespaket vor. Das Rentenpaket hat eine klare Botschaft: Wir halten Wort. Denn das, was wir hier heute auf dem Tisch liegen haben, haben wir den Menschen in unserem Land versprochen.

Das Rentenpaket hat eine klare Aussage. Sie geht über den einzelnen Rentenbescheid hinaus. Wenn wir die Lebensleistung von Müttern sowie von langjährig Versicherten, die unseren Sozialstaat über Jahrzehnte mit ihren Beiträgen stabilisiert und getragen haben, anerkennen, dann schaffen wir mehr Gerechtigkeit, und dann senden wir ein klares Signal: Wir erkennen die Lebensleistung von Menschen in unserem Land an.",,,speech,18
9,21690,9,26,,,,,,Beifall bei der SPD und der CDU/CSU,,,poi,18
