,id,profile_url,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,652134,https://www.abgeordnetenwatch.de/profile/norbert-lammert,0,159,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754,,"Nehmen Sie bitte Platz. Die Sitzung ist eröffnet.

Guten Morgen, liebe Kolleginnen und Kollegen! Ich begrüße Sie herzlich und freue mich, dass wir die heutige Debatte mit einer Geschäftsordnungskontroverse beginnen können.",TOP  Antrag auf Ergänzung der Tagesordnung,14775,chair,18
1,652135,,1,159,,,,,,Heiterkeit des Abg. Michael Grosse-Brömer [CDU/CSU],TOP  Antrag auf Ergänzung der Tagesordnung,14775,poi,18
2,652136,https://www.abgeordnetenwatch.de/profile/christine-lambrecht-0,2,159,Christine Lambrecht [SPD],Christine Lambrecht,christine-lambrecht,1749,spd,Endlich mal wieder!,TOP  Antrag auf Ergänzung der Tagesordnung,14775,poi,18
3,652137,https://www.abgeordnetenwatch.de/profile/norbert-lammert,3,159,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754,,"Das bringt doch den Blutdruck auf den üblichen Stand.

Die Fraktionen der CDU/CSU und SPD haben fristgerecht beantragt, die heutige Tagesordnung um die Wahl der vom Deutschen Bundestag zu benennenden Mitglieder des Kuratoriums des Deutschen Instituts für Menschenrechte zu erweitern und als Zusatzpunkt 4 gleich zu Beginn der Tagesordnung aufzurufen.

Das Wort zur Geschäftsordnung hat der Kollege Grosse-Brömer für die CDU/CSU-Fraktion.",TOP  Antrag auf Ergänzung der Tagesordnung,14775,chair,18
4,652138,,4,159,,,,,,Beifall bei der CDU/CSU sowie bei Abgeordneten der SPD,TOP  Antrag auf Ergänzung der Tagesordnung,14775,poi,18
5,652139,https://www.abgeordnetenwatch.de/profile/michael-grosse-bromer-2/archive/217189,5,159,Michael Grosse-Brömer (CDU/CSU),Michael Grosse-Brömer,michael-grosse-bromer,1544,cducsu,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! So spannend ist das Thema ja nun nicht. Aber es ist auch nicht unwichtig; die Grünen würden ja sonst nicht widersprechen. Das machen sie ja nur bei wichtigen Angelegenheiten.

Wer an die letzte Geschäftsordnungsdebatte zurückdenkt, wird sich daran erinnern, dass die Opposition schon damals ziemlich schlecht aussah. Ich glaube, heute wird es noch schlimmer.",TOP  Antrag auf Ergänzung der Tagesordnung,14775,speech,18
6,652140,,6,159,,,,,,Widerspruch bei Abgeordneten des BÜNDNISSES 90/DIE GRÜNEN,TOP  Antrag auf Ergänzung der Tagesordnung,14775,poi,18
7,652141,https://www.abgeordnetenwatch.de/profile/michael-grosse-bromer-2/archive/217189,7,159,Michael Grosse-Brömer (CDU/CSU),Michael Grosse-Brömer,michael-grosse-bromer,1544,cducsu,"Es ist folgendermaßen: Schon damals hatten Sie keinen rechtlichen, keinen inhaltlichen und keinen verfahrensrechtlichen Grund, irgendetwas zu vertagen. Heute kommt es noch schlimmer: Sie können nicht nur keinen der genannten Gründe anführen, Sie als Grüne haben sogar dem Verfahren, wie wir es heute ablaufen lassen wollen, vollständig zugestimmt. Sie haben dem Gesetz, auf dessen Basis wir die Wahlen heute durchführen wollen, im Juni letzten Jahres zugestimmt. Das Verteilverfahren - die inhaltliche Basis des heutigen Verfahrens - haben Sie noch im Juni letzten Jahres völlig richtig gefunden. Nicht nur das: Sie haben zuvor selbst einen vollkommen identischen Gesetzentwurf eingebracht. Der Name der Kollegin Haßelmann, die gleich sprechen wird, steht an prominenter Stelle darauf. Sie war also dafür, es so zu machen, wie wir es heute machen wollen.

Ich freue mich auf Ihre Erwiderung gleich. Insofern macht es wirklich Spaß, mit einer Geschäftsordnungsdebatte zu beginnen.

Man kann es also kurz so zusammenfassen: Sie kritisieren heute ein Verfahren, dem Sie nicht nur zugestimmt, sondern das Sie selber vorgeschlagen haben. Peter Lustig hätte dazu gesagt: Das ist komisch von den Grünen, ist aber so.",TOP  Antrag auf Ergänzung der Tagesordnung,14775,speech,18
8,652142,,8,159,,,,,,Heiterkeit bei Abgeordneten der CDU/CSU,TOP  Antrag auf Ergänzung der Tagesordnung,14775,poi,18
9,652143,https://www.abgeordnetenwatch.de/profile/michael-grosse-bromer-2/archive/217189,9,159,Michael Grosse-Brömer (CDU/CSU),Michael Grosse-Brömer,michael-grosse-bromer,1544,cducsu,"Aber so lustig ist es ja vielleicht auch nicht. In der Sache sollten Sie wirklich überlegen, ob wir über Themen, bei denen Sie die verfahrensrechtliche Vorgehensweise selbst vorschlagen und sie auch in einem eigenen Gesetzentwurf verankert haben, dann, wenn es ernst wird, tatsächlich eine Geschäftsordnungsdebatte führen sollen.

Es geht in der Tat um das Kuratorium des Deutschen Instituts für Menschenrechte. Wenn ich es richtig verstanden habe, haben Sie jetzt sogar noch nicht einmal irgendwelche Bedenken gegen die vorgeschlagenen Personen - es sei denn, ich werde gleich eines Besseren belehrt.

Man kann letztendlich zusammenfassen: Die Personen finden Sie richtig, das Verfahren haben Sie selbst vorgeschlagen, Sie haben einen entsprechenden Gesetzentwurf eingebracht - und heute sind Sie dagegen. Ich bin auf Ihre Erklärung gespannt, warum das so ist. Wir sagen einfach: Sie haben uns von etwas, was Sie selbst früher für richtig befunden haben, überzeugt, und wir finden das auch richtig. Lassen Sie uns abstimmen! Es ist gut. Es sind die richtigen Personen. Es ist das richtige Verfahren. Jedenfalls haben auch Sie selbst das vor wenigen Wochen noch so gesehen.

Herzlichen Dank für die Aufmerksamkeit.",TOP  Antrag auf Ergänzung der Tagesordnung,14775,speech,18
