,id,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,297768,0,84,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Nehmen Sie bitte Platz. Die Sitzung ist eröffnet.

Liebe Kolleginnen und Kollegen! Ich begrüße Sie herzlich und rufe unseren ersten Tagesord-nungspunkt, den Tagesordnungspunkt 1, auf:

Befragung der Bundesregierung

Die Bundesregierung hat als Thema der heuti-gen Kabinettssitzung mitgeteilt: Entwurf eines Gesetzes zur Änderung des Bundesminister-gesetzes und des Gesetzes über die Rechts-verhältnisse der Parlamentarischen Staatssek-retäre.

Hierzu erteile ich dem Bundesinnenminister für seinen einleitenden Bericht das Wort. Wenn es, wie absehbar, Fragen dazu gibt, wäre ich im Übri-gen dankbar, wenn mir die Geschäftsführer die Wortmeldungen aus den Fraktionen jetzt schon mitteilten; dann kann man diese schon ein biss-chen vorsortieren.",TOP 1 Befragung der Bundesregierung,2045,chair,18
1,297769,1,84,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,"Herr Präsident! Liebe Kolleginnen und Kollegen! Mit dem vom Präsidenten genannten Gesetzent-wurf wird geregelt, dass amtierende und ehemali-ge Mitglieder der Bundesregierung anzuzeigen haben, wenn sie beabsichtigen, innerhalb von 18 Monaten nach ihrem Ausscheiden aus der Bun-desregierung einer Erwerbstätigkeit oder sonsti-gen Beschäftigung außerhalb des öffentlichen Dienstes nachzugehen.

Die angestrebte Beschäftigung kann dann un-tersagt werden, wenn durch ihre Aufnahme öffent-liche Interessen beeinträchtigt werden können. Die Untersagung soll in der Regel ein Jahr nicht überschreiten. In Ausnahmefällen kann der Zeit-raum bis zu 18 Monate betragen.

Die Bundesregierung trifft ihre Entscheidung über die Untersagung auf Empfehlung eines bera-tenden Gremiums. Die Bundesregierung schlägt dieses Gremium vor. Der Bundespräsident soll dieses Gremium dann ernennen. Die Mitglieder dieses Gremiums - drei Personen - sollen Funkti-onen an der Spitze staatlicher oder gesellschaftli-cher Institutionen wahrgenommen haben oder über Erfahrungen in einem wichtigen politischen Amt verfügen. Die Entscheidung der Bundesregie-rung wird mit der Empfehlung des beratenden Gremiums veröffentlicht.

Wird die angestrebte Beschäftigung untersagt, besteht jedenfalls für die Dauer der Karenzzeit ein Anspruch auf Übergangsgeld.

Das Gesetz gilt selbstverständlich auch für den Bundeskanzler oder die Bundeskanzlerin sowie für die Parlamentarischen Staatssekretärinnen und Staatssekretäre.

Mit dem Gesetzentwurf wird ein transparentes Verfahren geschaffen, in dem Anzeigepflichten während und nach dem Amtsverhältnis sowie Un-tersagungsmöglichkeiten der Beschäftigung nach Ende des Amtsverhältnisses innerhalb einer Ka-renzzeit eingeführt werden.

Mit dem Gesetz soll der Anschein einer vorein-genommenen Amtsführung im Hinblick auf späte-re Karriereaussichten oder durch die private Ver-wertung von Amtswissen nach dem Ausscheiden aus dem Amt verhindert werden. Zugleich schüt-zen die Vorschriften den Betroffenen vor Unsi-cherheiten und ungerechtfertigter Kritik, insbe-sondere dann, wenn das beratende Gremium und das Kabinett sagen: Hier ist kein Interessenkon-flikt zu befürchten.

Das beendet meinen einführenden Bericht.",TOP 1 Befragung der Bundesregierung,2045,speech,18
2,297770,2,84,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Vielen Dank. - Ich bitte nun zunächst um Wortmeldungen zu dem vorgestellten Thema der heutigen Kabinettssitzung.

Die erste Wortmeldung hat die Kollegin Wawzyniak.",TOP 1 Befragung der Bundesregierung,2045,chair,18
3,297771,3,84,Halina Wawzyniak (DIE LINKE),Halina Wawzyniak,halina-wawzyniak,18.0,linke,"Herr de Maizière, erlauben Sie mir, bevor ich meine Frage stelle, einen gewissen Unmut auszu-drücken. Gestern haben wir in der Süddeutschen Zeitung einen Teil des Gesetzentwurfes lesen können. Er ist zitiert worden. Nach § 48 Absatz 2 der Gemeinsamen Geschäftsordnung der Bun-desministerien ist es eigentlich üblich, dass der Gesetzentwurf den Fraktionen zur Verfügung ge-stellt wird. Nach meinem Kenntnisstand haben wir ihn nicht bekommen. Das ist, vorsichtig gesagt, suboptimal.

Meine Frage ist: Sie haben gesagt, dass es sich um eine Kannregelung handelt. Mich interes-siert, warum Sie sich für eine Regelung entschie-den haben, nach der die angestrebte Beschäfti-gung untersagt werden kann, und warum Sie nicht zunächst eine Pflichtkarenzzeit eingeführt haben, also eine Umkehrung des Verhältnisses in der Form, dass sozusagen ein Wechsel genehmigt werden kann. Jetzt soll es nur möglich sein, die-sen Wechsel zu untersagen. Warum dieses Ver-hältnis?",TOP 1 Befragung der Bundesregierung,2045,speech,18
4,297772,4,84,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,"Frau Abgeordnete, wir haben den Anwendungs-bereich breit gewählt. Deswegen folgt daraus eine Kannregelung. Was meine ich damit? Der Anwen-dungsbereich bezieht sich auf Erwerbstätigkeiten, die alle entgeltlichen, auch freiberufliche oder selbstständige Tätigkeiten umfassen, aber auch sonstige Beschäftigungsverhältnisse, also auch unentgeltliche Tätigkeiten. Das gilt selbstver-ständlich auch in Fällen, in denen ein Minister o-der eine Ministerin in seinen oder ihren ehemali-gen Beruf zurückkehrt. Wenn der Bereich so weit gefasst ist, dann ist es nicht sinnvoll, eine zwin-gende Karenzzeit einzuführen.

Das ist im Übrigen ein Eingriff in das in Arti-kel 12 Grundgesetz verankerte Grundrecht, die Freiheit der Berufsausübung. Das muss natürlich auch verhältnismäßig sein.

Wenn wir den Wechsel von der Politik in die Wirtschaft, der Wirtschaft in die Politik oder ande-ren öffentlichen oder privaten Bereichen in die Po-litik wollen und nicht nur Berufspolitiker haben wollen, die keinerlei Berufserfahrung haben, dann kommt es nicht darauf an, dass man überhaupt keine Tätigkeit mehr ausübt, nachdem man Mit-glied der Bundesregierung war, sondern es kommt darauf an, ob ein Interessenkonflikt vor-liegt - das ist der entscheidende Punkt -, ob also zu befürchten ist, dass aus der Tätigkeit in der Bundesregierung ein besonderer Vorteil erwächst oder ob aus den Beziehungen aufgrund der Mit-gliedschaft zur Bundesregierung besondere Vor-teile für den zukünftigen Arbeitgeber entstehen. Dieser Interessenkonflikt soll verhindert werden; nur der. Deswegen ist eine solche Kannregelung sehr präzise und sehr sinnvoll.",TOP 1 Befragung der Bundesregierung,2045,speech,18
5,297773,5,84,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Ich erinnere noch einmal an unser Zeitregime: jeweils eine Minute. Da es viele Fragen gibt, gibt es auch viele Möglichkeiten, zu antworten.

Die nächste Frage stellt die Kollegin Haßel-mann.",TOP 1 Befragung der Bundesregierung,2045,chair,18
6,297774,6,84,Britta Haßelmann (BÜNDNIS 90/DIE GRÜ-NEN),Britta Haßelmann,britta-haßelmann,547.0,gruene,"Vielen Dank, Herr Präsident. Vielen Dank auch, Herr Minister, für die Ausführungen. - Meine Fra-ge lautet: Warum wird die in der Europäischen Kommission -geltende Karenzzeitregelung für ausgeschiedene Kommissionsmitglieder von 18 Monaten bei dem heute verabschiedeten Ge-setzentwurf der Bundesregierung unterlaufen? Warum haben Sie sich für einen Regelzeitraum von 12 Monaten entschieden?",TOP 1 Befragung der Bundesregierung,2045,speech,18
7,297775,7,84,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,"Die Regelung der Europäischen Kommission war für uns ein maßgeblicher Punkt. Wir haben in diesem Gesetzentwurf vor allen Dingen eine strenge Anzeigepflicht geregelt, von der ich nicht genau weiß, ob sie in der Kommission auch so streng ist. Dies soll auch zu Rechtssicherheit für den Betroffenen führen. Vor diesem Hintergrund ist die Sollbestimmung von einem Jahr bis zu ma-ximal 18 Monaten, glaube ich, eine richtige Abwä-gung zwischen dem Wunsch von jemandem, der aus der Bundesregierung ausscheidet oder als Parlamentarischer Staatssekretär ausscheidet, wieder in seinen alten Beruf zurückzukehren oder einen neuen Beruf auszuüben, und der Verhinde-rung der Erweckung des Anscheins einer Interes-senverknüpfung.

Das A und O - das hat die Abgeordnete der Linken schon gefragt - ist: Machen wir eine strenge Frist ohne Ermessen, oder machen wir eine Kannregelung, die auf den Interessenunter-schied abstellt?

Wenn man eine Kannregelung macht, die auf den Interessenkonflikt abstellt, dann muss man auch bei der Dauer der Karenzzeit flexibel sein: Es kann weniger als ein Jahr sein, es kann aber auch bis zu 18 Monaten sein. Die Tatsache, dass wir uns durch ein Gremium beraten lassen und des-sen Empfehlung auch veröffentlicht wird, zeigt, dass im Einzelfall eine kluge Abwägung erfolgen muss und wird.",TOP 1 Befragung der Bundesregierung,2045,speech,18
8,297776,8,84,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Herr Minister, bei uns ist die Zeitvorgabe nicht ganz so flexibel wie die Regelung, die Sie gerade vorstellen. Deswegen will ich noch einmal daran erinnern.",TOP 1 Befragung der Bundesregierung,2045,chair,18
9,297777,9,84,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,"Okay, ich antworte kürzer.",TOP 1 Befragung der Bundesregierung,2045,speech,18
