,id,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,19347,0,109,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Die Sitzung ist eröffnet. Nehmen Sie bitte Platz.

Guten Morgen, liebe Kolleginnen und Kollegen! Ich begrüße Sie alle herzlich. Besonders gerne hätte ich jetzt den Kollegen Ströbele begrüßt, um ihm zu seinem 76. Geburtstag nachträglich zu gratulieren. Ich schlage vor, wir holen das nach, falls und sobald er persönlich auftritt.

Dann müssen wir noch eine Wahl eines Vertreters der Bundesrepublik Deutschland zur Parlamentarischen Versammlung des Europarates durchführen. Hierzu schlägt die Fraktion Die Linke vor, den Kollegen Harald Petzold als Nachfolger für die Kollegin Martina Renner als persönliches stellvertretendes Mitglied des Kollegen Andrej Hunko zu berufen. Können Sie dem zustimmen? - Das ist offensichtlich der Fall. Dann ist der Kollege Petzold als persönliches stellvertretendes Mitglied gewählt.

Darüber hinaus haben wir noch ein Mitglied und ein stellvertretendes Mitglied des Beirats für Fragen des Zugangs zur Eisenbahninfrastruktur, also des Eisenbahninfrastrukturbeirats, zu wählen. Hier schlägt die CDU/CSU-Fraktion vor, für den Kollegen Eckhardt Rehberg den Kollegen Hans-Werner Kammer als ordentliches Mitglied und den Kollegen Matthias Lietz als persönliches stellvertretendes Mitglied des Kollegen Kammer zu berufen. - Ich stelle auch hierzu keinen Widerspruch fest. Also ist der Kollege Kammer als ordentliches und der Kollege Lietz als persönliches stellvertretendes Mitglied des Eisenbahninfrastrukturbeirats gewählt.

Es gibt eine interfraktionelle Vereinbarung, die Tagesordnung um die in der Zusatzpunktliste aufgeführten Punkte zu erweitern:

ZP 1	Aktuelle Stunde auf Verlangen der Fraktionen der CDU/CSU und SPD:

Aktueller VN-Bericht - Menschenrechtsverletzungen in Eritrea stoppen",TOP 3 Bürokratieentlastungsgesetz,2220,chair,18
1,19348,1,109,,,,,,siehe 108. Sitzung,TOP 3 Bürokratieentlastungsgesetz,2220,poi,18
2,19349,2,109,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"ZP 2	Überweisungen im vereinfachten Verfahren

a)	Beratung des Antrags der Abgeordneten Steffi Lemke, Nicole Maisch, Harald Ebner, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Wilderei und illegalen Artenhandel stoppen

Drucksache 18/5046

Überweisungsvorschlag:

Ausschuss für Umwelt, Naturschutz, Bau und Reaktorsicherheit (f)

Innenausschuss

Ausschuss für Ernährung und Landwirtschaft

b)	Beratung des Antrags der Abgeordneten Beate Walter-Rosenheimer, Dr. Franziska Brantner, Katja Dörner, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Kinder- und Jugendhilfe - Beteiligungsrechte stärken, Beschwerden erleichtern und Ombud-schaften einführen

Drucksache 18/5103

Überweisungsvorschlag:

Ausschuss für Familie, Senioren, Frauen und Jugend

ZP 3	Weitere abschließende Beratung ohne Aussprache",TOP 3 Bürokratieentlastungsgesetz,2220,chair,18
3,19350,3,109,,,,,,Ergänzung zu TOP 30,TOP 3 Bürokratieentlastungsgesetz,2220,poi,18
4,19351,4,109,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Beratung des Antrags der Abgeordneten Dr. Konstantin von Notz, Luise Amtsberg, Volker Beck (Köln), weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

zu dem Vorschlag einer EU-Datenschutzverordnung

KOM(2012) 11

hier: Stellungnahme gegenüber der Bundesregierung gemäß Artikel 23 Absatz 3 des Grundgesetzes

Hohes Schutzniveau im Rat und im Trilog sicherstellen

Drucksache 18/5102

ZP 4	Aktuelle Stunde auf Verlangen der Fraktion DIE LINKE:

Ehe für alle

Dabei soll von der Frist für den Beginn der Beratungen, soweit erforderlich, abgewichen werden.

Der Tagesordnungspunkt 21 - hier geht es um die abschließende Beratung des Entwurfs eines Gesetzes zur Verbesserung der internationalen Rechtshilfe bei der Vollstreckung von freiheitsentziehenden Maßnahmen - und der Tagesordnungspunkt 29 - Antrag zur Entwicklungsfinanzierung vor dem Hintergrund universeller Nachhaltigkeitsziele - werden heute abgesetzt.

Schließlich mache ich noch auf eine nachträgliche Ausschussüberweisung im Anhang zur Zusatzpunktliste aufmerksam:

Der am 22. Mai 2015 (107. Sitzung) überwiesene nachfolgende Gesetzentwurf soll zusätzlich dem Ausschuss Digitale Agenda (24. Ausschuss) zur Mitberatung überwiesen werden:

Erste Beratung des von den Abgeordneten Renate Künast, Dr. Konstantin von Notz, Nicole Maisch, weiteren Abgeordneten und der Fraktion BÜNDNIS 90/DIE GRÜNEN eingebrachten Entwurfs eines Zweiten Gesetzes zur Änderung des Bundesdatenschutzgesetzes - Verbesserung der Transparenz und der Bedingungen beim Scoring (Scoringänderungsgesetz)

Drucksache 18/4864

Überweisungsvorschlag:

Innenausschuss (f)

Ausschuss für Recht und Verbraucherschutz

Ausschuss Digitale Agenda

Ich frage Sie, ob Sie mit diesen zwischen den Fraktionen vereinbarten Veränderungen einverstanden sind. - Das ist offensichtlich der Fall und damit so beschlossen.

Ich rufe die Tagesordnungspunkte 3 a und 3 b auf:

a)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Ent-lastung insbesondere der mittelständischen Wirtschaft von Bürokratie (Bürokratieentlastungsgesetz)

Drucksache 18/4948

Überweisungsvorschlag:

Ausschuss für Wirtschaft und Energie (f)

Innenausschuss

Ausschuss für Recht und Verbraucherschutz

Finanzausschuss

Ausschuss Digitale Agenda

b)	Beratung des Antrags der Abgeordneten Dr. Thomas Gambke, Kerstin Andreae, Dieter Janecek, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Bürokratie gezielt abbauen statt Stillstand manifestieren

Drucksache 18/4693

Überweisungsvorschlag:

Ausschuss für Wirtschaft und Energie (f)

Ausschuss für Recht und Verbraucherschutz

Finanzausschuss

Nach einer interfraktionellen Vereinbarung sind für die Aussprache 96 Minuten vorgesehen.",TOP 3 Bürokratieentlastungsgesetz,2220,chair,18
5,19352,5,109,Michael Grosse-Brömer [CDU/CSU],Michael Grosse-Brömer,michael-grosse-bromer,284.0,cducsu,Wir haben alles versucht!,TOP 3 Bürokratieentlastungsgesetz,2220,poi,18
6,19353,6,109,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"- Den Zwischenruf „Wir haben alles versucht“, um das etwas zu straffen, nehme ich mit besonderem Respekt zur Kenntnis und komme heute Nachmittag auf den Vorschlag zurück. - Dann ist das jedenfalls so vereinbart.

Ich eröffne die Aussprache und erteile zunächst der Parlamentarischen Staatssekretärin Iris Gleicke das Wort.",TOP 3 Bürokratieentlastungsgesetz,2220,chair,18
7,19354,7,109,,,,,,Beifall bei der SPD sowie bei Abgeordneten der CDU/CSU,TOP 3 Bürokratieentlastungsgesetz,2220,poi,18
8,19355,8,109,"Iris Gleicke, Parl. Staatssekretärin beim Bundesminister für Wirtschaft und Energie",Iris Gleicke,iris-gleicke,558.0,,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Die Wirtschaftspolitik der Bundesregierung zielt ab auf mehr Wachstum, mehr Beschäftigung sowie mehr Innovationen. Das geht nur mit mehr öffentlichen und mit mehr privaten Investitionen in Deutschland. Wir stellen deshalb in großem Umfang zusätzliche Mittel für Infrastruktur, Bildung und Forschung zur Verfügung. Vor allem der Städtebau und die Bereiche Digitales und Energie profitieren davon.

Ein ganz wichtiger Beitrag zu mehr öffentlichen Investitionen ist auch der neu geschaffene Fonds für kommunale Investitionen in Höhe von 3,5 Milliarden Euro. Zusammengerechnet kommen wir in dieser Legislaturperiode auf ein Paket für kommunale Investitionen von über 15 Milliarden Euro. Zudem schafft die Bundesregierung die notwendigen Rahmenbedingungen, die es unseren privaten Unternehmen ermöglichen, mehr zu investieren und neue Wachstumsfelder zu erschließen.

Der Abbau von unnötiger Bürokratie ist hier ein wichtiger Punkt. Deshalb bringen wir auf Initiative unseres Bundeswirtschaftsministers Sigmar Gabriel hin die größte Entlastung der Wirtschaft von unnötigen Bürokratiekosten in der Geschichte der Bundesrepublik auf den Weg, und das ist erst der Auftakt.",TOP 3 Bürokratieentlastungsgesetz,2220,speech,18
9,19356,9,109,,,,,,Beifall bei der SPD sowie bei Abgeordneten der CDU/CSU,TOP 3 Bürokratieentlastungsgesetz,2220,poi,18
