,id,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,238806,0,219,Vizepräsident Johannes Singhammer,Johannes Singhammer,johannes-singhammer,322.0,,"Einen wunderschönen friedvollen guten Morgen! Die Sitzung ist eröffnet. Bitte nehmen Sie Platz.

Ich rufe zu Beginn den Tagesordnungspunkt 21 auf:

Erste Beratung des von den Fraktionen der CDU/CSU und SPD eingebrachten Entwurfs eines … Gesetzes zur Änderung des Strafgesetzbuches - Stärkung des Schutzes von Vollstreckungsbeamten und Rettungskräften

Drucksache 18/11161

Überweisungsvorschlag:

Ausschuss für Recht und Verbraucherschutz (f)

Innenausschuss

Verteidigungsausschuss

Ausschuss für Gesundheit

Nach einer interfraktionellen Vereinbarung sind für diese Aussprache 60 Minuten vorgesehen. - Widerspruch erhebt sich keiner. Dann ist das somit beschlossen.

Ich eröffne die Aussprache und erteile zu Beginn das Wort dem Bundesminister Heiko Maas. - Bitte sehr, Herr Minister.",TOP 21 Schutz von Vollstreckungsbeamten und Rettungskräften,2946,chair,18
1,238807,1,219,,,,,,Beifall bei der SPD und der CDU/CSU,TOP 21 Schutz von Vollstreckungsbeamten und Rettungskräften,2946,poi,18
2,238808,2,219,"Heiko Maas, Bundesminister der Justiz und für Verbraucherschutz",Heiko Maas,heiko-maas,,,"Sehr geehrter Herr Präsident! Sehr verehrte Damen und Herren! Mit dem Anschlag am Berliner Breitscheidplatz ist der Terror endgültig in unsere Mitte gekommen. Wir sind fest entschlossen, alles dafür zu tun, dass sich ein solcher Fall Amri nicht wiederholen kann. Ein wehrhafter Rechtsstaat ist die beste Antwort auf den Hass der Terroristen. Deshalb habe ich mit meinem Kollegen de Maizière vor einigen Wochen einen Zehn-Punkte-Plan erstellt, wie wir unser Recht und dessen Durchsetzung noch weiter verbessern können. Wir wollen diesen Plan rasch und konsequent umsetzen.

Dazu gehört auch der Gesetzentwurf, den wir Ihnen heute Morgen vorlegen. Wir wollen extremistische Straftäter, die nach einer Freiheitsstrafe weiterhin als gefährlich gelten, in Zukunft besser überwachen. Dazu schlagen wir drei Änderungen vor:",TOP 21 Schutz von Vollstreckungsbeamten und Rettungskräften,2946,speech,18
3,238809,3,219,Irene Mihalic [BÜNDNIS 90/DIE GRÜNEN],Irene Mihalic,irene-mihalic,170.0,gruene,Das ist der falsche Tagesordnungspunkt!,TOP 21 Schutz von Vollstreckungsbeamten und Rettungskräften,2946,poi,18
4,238810,4,219,"Heiko Maas, Bundesminister der Justiz und für Verbraucherschutz",Heiko Maas,heiko-maas,,,"Erstens. Wir weiten den Einsatz der elektronischen Aufenthaltsüberwachung per Fußfessel aus. Wir wollen das tun, indem wir den Katalog der terroristischen Straftaten, bei denen dieses Instrument in Betracht kommt, ergänzen.",TOP 21 Schutz von Vollstreckungsbeamten und Rettungskräften,2946,speech,18
5,238811,5,219,Irene Mihalic [BÜNDNIS 90/DIE GRÜNEN],Irene Mihalic,irene-mihalic,170.0,gruene,"Sind Sie sicher, dass Sie zum richtigen TOP reden? „Fußfessel“ kommt später, Herr Maas!",TOP 21 Schutz von Vollstreckungsbeamten und Rettungskräften,2946,poi,18
6,238812,6,219,Dr. Volker Ullrich [CDU/CSU],Dr. Volker Ullrich,volker-ullrich,110.0,cducsu,Falsche Rede! „Fußfessel“ ist nachher dran!,TOP 21 Schutz von Vollstreckungsbeamten und Rettungskräften,2946,poi,18
7,238813,7,219,Vizepräsident Johannes Singhammer,Johannes Singhammer,johannes-singhammer,322.0,,"Herr Bundesminister, Sie haben das Wort. Fahren Sie fort.",TOP 21 Schutz von Vollstreckungsbeamten und Rettungskräften,2946,chair,18
8,238814,8,219,"Heiko Maas, Bundesminister der Justiz und für Verbraucherschutz",Heiko Maas,heiko-maas,,,"Meine sehr verehrten Damen und Herren! Mir ist gesagt worden, dass es um das Thema Fußfessel geht. Dieses Thema werden wir also nachher noch einmal beraten. Dann würde ich Ihnen gerne den Gesetzentwurf zum besseren Schutz von Polizei- und Vollstreckungsbeamten begründen.",TOP 21 Schutz von Vollstreckungsbeamten und Rettungskräften,2946,speech,18
9,238815,9,219,Dr. Volker Ullrich [CDU/CSU],Dr. Volker Ullrich,volker-ullrich,110.0,cducsu,Auch wichtig!,TOP 21 Schutz von Vollstreckungsbeamten und Rettungskräften,2946,poi,18
10,238816,10,219,"Heiko Maas, Bundesminister der Justiz und für Verbraucherschutz",Heiko Maas,heiko-maas,,,"- Meine Damen und Herren, das ist auch wichtig. Das ist vollkommen richtig. Deshalb haben wir uns entschlossen, an dieser Stelle eine Veränderung herbeizuführen.

Wir haben in den letzten Jahren festgestellt, dass tätliche Angriffe insbesondere gegen Polizeibeamtinnen und Polizeibeamte permanent zunehmen. Wir haben mittlerweile jedes Jahr über 60 000 Angriffe auf Polizeibeamtinnen und Polizeibeamte. Es geht nicht nur um Beleidigungen, sondern es handelt sich vielfach auch um körperliche Gewalt. Deshalb, meine sehr verehrten Damen und Herren, sind wir der Auffassung, dass diejenigen, von denen wir erwarten, dass sie für Recht und Ordnung und für Sicherheit in unserem Land sorgen, in Zukunft besser zu schützen sind. Wir sind nicht der Auffassung, dass wir dieser Entwicklung weiterhin tatenlos zusehen können. Dafür legen wir Ihnen einen Gesetzentwurf vor, mit dem wir beabsichtigen, nicht nur Polizeibeamtinnen und Polizeibeamte, sondern auch Rettungskräfte, das heißt Sanitäterinnen und Sanitäter, Feuerwehrleute, bei der Ausübung ihrer wichtigen Arbeit besser zu schützen.

Wir schlagen Ihnen vor, dass wir zunächst einmal den Schutz dieser Personen bei ihrer Arbeit deutlich ausweiten. Bisher ist es lediglich möglich, etwa bei Polizeibeamten die strafrechtlichen Bestimmungen in Anwendung zu bringen, wenn sie dabei sind, eine sogenannte Vollstreckungshandlung durchzuführen,",TOP 21 Schutz von Vollstreckungsbeamten und Rettungskräften,2946,speech,18
11,238817,11,219,Irene Mihalic [BÜNDNIS 90/DIE GRÜNEN],Irene Mihalic,irene-mihalic,170.0,gruene,Das ist nicht wahr!,TOP 21 Schutz von Vollstreckungsbeamten und Rettungskräften,2946,poi,18
