,id,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,80080,0,194,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Nehmen Sie bitte Platz. Die Sitzung ist eröffnet.

Einen wunderschönen guten Morgen wünsche ich Ihnen allen, liebe Kolleginnen und Kollegen.

Es gibt nur eine kleine zusätzliche Mitteilung bzw. die Notwendigkeit, etwas zu vereinbaren, bevor wir in die Tagesordnung einsteigen. Es gibt eine Vereinbarung der Fraktionen, den Entwurf eines Gesetzes zur Flexibilisierung des Übergangs vom Erwerbsleben in den Ruhestand und zur Stärkung von Prävention und Rehabilitation im Erwerbsleben auf der Drucksache 18/9787 auch an den Ausschuss für Ernährung und Landwirtschaft zur Mitberatung zu überweisen. - Das leuchtet offenkundig fast allen sofort ein. Dann können wir das so beschließen. Dann wird so verfahren.

Ich rufe den Tagesordnungspunkt 22 auf:

Beratung der Unterrichtung durch die Bundesregierung

Jahresbericht der Bundesregierung zum Stand der Deutschen Einheit 2016

Drucksache 18/9700

Überweisungsvorschlag:

Ausschuss für Wirtschaft und Energie (f)

Sportausschuss

Ausschuss für Recht und Verbraucherschutz

Finanzausschuss

Ausschuss für Arbeit und Soziales

Verteidigungsausschuss

Ausschuss für Familie, Senioren, Frauen und Jugend

Ausschuss für Verkehr und digitale Infrastruktur

Ausschuss für Umwelt, Naturschutz, Bau und Reaktorsicherheit

Ausschuss für Bildung, Forschung und Technikfolgenabschätzung

Ausschuss für Tourismus

Ausschuss für Kultur und Medien

Ausschuss Digitale Agenda

Haushaltsausschuss

Hierzu liegt ein Entschließungsantrag der Fraktion Die Linke vor.

Nach einer interfraktionellen Vereinbarung soll die Aussprache 60 Minuten dauern. - Auch das ist unstreitig. Dann verfahren wir so.

Ich eröffne die Aussprache und erteile das Wort der Parlamentarischen Staatssekretärin Iris Gleicke.",TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,chair,18
1,80081,1,194,,,,,,Beifall bei der SPD und der CDU/CSU,TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,poi,18
2,80082,2,194,"Iris Gleicke, Parl. Staatssekretärin beim Bundesminister für Wirtschaft und Energie",Iris Gleicke,iris-gleicke,558.0,,"Herr Präsident! Liebe Kolleginnen und Kollegen! Drei Themen waren uns in diesem Jahr beim Bericht der Bundesregierung zum Stand der Deutschen Einheit besonders wichtig: erstens die wirtschaftliche Entwicklung, zweitens der dramatische Anstieg rechtsextremistischer und fremdenfeindlicher Gewalt und drittens die Rentenangleichung.

Über die in dem Bericht zum Ausdruck gebrachte Sorge über die Zunahme rechtsextremistischer und fremdenfeindlicher Gewalttaten und deren Auswirkungen auf die gesellschaftliche und wirtschaftliche Entwicklung gab es eine breite Berichterstattung. Unter den verschiedenen Kommentaren, auch von politischer Seite, gab es eine Menge Kommentare mit dem Tenor, eine so klare Benennung der Gefahren, die vom Anstieg des Rechtsextremismus ausgehen, tue dem Osten insgesamt nicht gut. Da war sogar von einem angeblich neuen Osthass und dergleichen mehr die Rede.

Meine Damen und Herren, ich möchte an dieser Stelle einmal etwas zu meinem Amtsverständnis sagen. Ich betrachte es als meine Aufgabe, die Probleme, die der Herstellung gleichwertiger Lebensverhältnisse entgegenstehen, klar und deutlich zu benennen.",TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,speech,18
3,80083,3,194,,,,,,Beifall bei der SPD und der LINKEN sowie bei Abgeordneten der CDU/CSU und des BÜNDNISSES 90/DIE GRÜNEN,TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,poi,18
4,80084,4,194,"Iris Gleicke, Parl. Staatssekretärin beim Bundesminister für Wirtschaft und Energie",Iris Gleicke,iris-gleicke,558.0,,"Ja, natürlich sind das Erstarken von Rechtsextremismus, Rassismus und Fremdenfeindlichkeit ein gesamtdeutsches Phänomen und ein gesamtdeutsches Problem; aber die Zahlen sind eindeutig. Es gibt nichts daran zu beschönigen, dass es in Ostdeutschland erstens eine massive Zunahme dieser Gewalttaten im Vergleich zum Vorjahr gibt und dass zweitens laut Verfassungsschutzbericht für 2015 die Zahl der rechtsextremistischen Gewalttaten bezogen auf 1 Million Einwohner in jedem ostdeutschen Bundesland deutlich über dem Durchschnitt der westdeutschen Länder liegt. Sollen wir vielleicht so tun, als gäbe es diesen Befund nicht?

Nach Einschätzung des BKA ist für das Jahr 2015 vom höchsten Stand der politisch motivierten Kriminalität seit der Einführung dieses Definitionssystems im Jahre 2001 auszugehen. Sollen wir das auch ignorieren? Sollen wir darüber hinweggehen, in der Hoffnung, dass sich das alles irgendwie von selbst erledigt? Sollen wir darüber schweigen? Sollen wir es tatsächlich so machen wie die drei Affen, die nichts sehen, nichts hören und nichts sagen?

Wir leben in einem Land, in unserem Land, wo Flüchtlingsheime angezündet und Menschen über die Straße gejagt werden, weil sie eine andere Hautfarbe haben. Diese Vorkommnisse haben auch weltweit für Aufmerksamkeit und Entsetzen gesorgt. Wenn das kein Grund ist, Alarm zu schlagen! Wann soll man das bitte schön denn eigentlich tun,",TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,speech,18
5,80085,5,194,,,,,,"Beifall bei der SPD, der LINKEN und dem BÜNDNIS 90/DIE GRÜNEN sowie bei Abgeordneten der CDU/CSU",TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,poi,18
6,80086,6,194,"Iris Gleicke, Parl. Staatssekretärin beim Bundesminister für Wirtschaft und Energie",Iris Gleicke,iris-gleicke,558.0,,"wann, wenn nicht jetzt? Und wer sollte es denn tun, wer, wenn nicht wir?

Ich habe es in der vergangenen Woche gesagt, und ich wiederhole es hier: Rechtsextremismus, Fremdenfeindlichkeit und Intoleranz stellen eine sehr ernste Bedrohung für die gesellschaftliche und wirtschaftliche Entwicklung der neuen Länder dar. Ein entschlossenes Handeln der Bundesregierung, der Länder, der Kommunen und der Zivilgesellschaft ist notwendig, um den gesellschaftlichen Frieden in Ostdeutschland zu sichern.",TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,speech,18
7,80087,7,194,,,,,,Beifall bei der SPD sowie bei Abgeordneten der CDU/CSU,TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,poi,18
8,80088,8,194,"Iris Gleicke, Parl. Staatssekretärin beim Bundesminister für Wirtschaft und Energie",Iris Gleicke,iris-gleicke,558.0,,"Meine Damen und Herren, ich betone hier nochmals ausdrücklich: Die ganz überwältigende Mehrheit der Ostdeutschen ist nicht fremdenfeindlich oder rechtsextrem. Aber diese überwältigende Mehrheit ist leider im Moment noch eine zum Teil schweigende Mehrheit. Es sind aber alle gefordert, dem braunen Spuk noch entschiedener, noch lauter, noch deutlicher entgegenzutreten und diejenigen zu unterstützen, die das schon seit vielen Jahren tun.",TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,speech,18
9,80089,9,194,,,,,,"Beifall bei der SPD, der LINKEN und dem BÜNDNIS 90/DIE GRÜNEN sowie bei Abgeordneten der CDU/CSU",TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,poi,18
10,80090,10,194,"Iris Gleicke, Parl. Staatssekretärin beim Bundesminister für Wirtschaft und Energie",Iris Gleicke,iris-gleicke,558.0,,"Diese Menschen und die zivilgesellschaftlichen Organisationen, die sich gegen Extremismus und für Demokratie und Toleranz einsetzen, brauchen Planungssicherheit. Das empfiehlt der Bericht des NSU-Untersuchungsausschusses, und das ist im Koalitionsvertrag festgelegt. Auf dieser Grundlage hat Bundesministerin Manuela Schwesig einen Entwurf für ein Demokratiefördergesetz erarbeitet, um von der Förderung einzelner Modellprojekte hin zu einer bundesweiten, mit den Ländern abgestimmten Förderung der Präventionsarbeit zu gelangen. Ich finde, das ist ein wichtiger und ein richtiger Schritt.",TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,speech,18
11,80091,11,194,,,,,,Beifall bei der SPD und dem BÜNDNIS 90/DIE GRÜNEN sowie bei Abgeordneten der LINKEN,TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,poi,18
12,80092,12,194,"Iris Gleicke, Parl. Staatssekretärin beim Bundesminister für Wirtschaft und Energie",Iris Gleicke,iris-gleicke,558.0,,"Liebe Kolleginnen und Kollegen, es gibt das gute Wort vom Aufstand der Anständigen; es steht viel auf dem Spiel. Das ist wichtig für unsere moralische Integrität, und das ist auch deshalb wichtig, weil der wirtschaftliche Aufholprozess Ostdeutschlands, freundlich formuliert, äußerst verhalten verläuft.

Ja, in 26 Jahren deutscher Einheit ist sehr viel erreicht worden, wirtschaftlich und sozial. Wir sind im Osten Deutschlands fast bei der wirtschaftlichen Stärke des EU-Durchschnitts angekommen. Darauf können wir mit Recht stolz sein; ich bin es jedenfalls.",TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,speech,18
13,80093,13,194,,,,,,Beifall bei der SPD und der CDU/CSU,TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,poi,18
14,80094,14,194,"Iris Gleicke, Parl. Staatssekretärin beim Bundesminister für Wirtschaft und Energie",Iris Gleicke,iris-gleicke,558.0,,"Aber der Abstand zur Wirtschaftskraft Westdeutschlands lässt sich nicht leugnen und nicht schönreden; dazu bin ich jedenfalls auch nicht bereit.

Mir ist schon klar: Das sind alles ziemlich unbequeme Wahrheiten. Manche Leute in diesem Land sind offenbar der Meinung, dass man den Ostdeutschen diese Wahrheiten nicht zumuten dürfte. Deshalb macht man lieber ein bisschen Schönfärberei hier und ein bisschen Propaganda da. Dann wundert man sich hinterher darüber, dass so viele Leute AfD wählen, weil sie den etablierten Parteien kein Wort mehr glauben. Die Ostdeutschen halten die Wahrheit sehr wohl aus. Sie haben schon ganz andere Dinge ausgehalten. Sie haben einer ganzen Reihe von widrigen Umständen zum Trotz Großartiges geleistet und unglaublich viel erreicht. Was die Ostdeutschen wirklich nicht mehr ertragen, ist die Unwahrheit. Ich kann deshalb nur dringend davor warnen, bei der im Koalitionsvertrag klar und eindeutig vereinbarten Rentenangleichung erneut Glaubwürdigkeit zu verspielen.",TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,speech,18
15,80095,15,194,,,,,,Beifall bei der SPD und der LINKEN,TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,poi,18
16,80096,16,194,"Iris Gleicke, Parl. Staatssekretärin beim Bundesminister für Wirtschaft und Energie",Iris Gleicke,iris-gleicke,558.0,,"Ministerin Nahles hat einen Gesetzentwurf vorgelegt, der die vollständige Angleichung bis zum Jahr 2020 vorsieht. Ich vertraue bei der Umsetzung auf die Unterstützung von Ihnen, liebe Kolleginnen und Kollegen. Ich vertraue da selbstverständlich auch auf unsere Bundeskanzlerin, die vor zwei Jahren in einem Interview gesagt hat, dass die Renteneinheit 2020 erreicht sein soll und dass sie bis 2017 ein Gesetz anstrebt, das den Fahrplan zur vollständigen Angleichung der Rentenwerte in Ost und West festschreibt.

Ich vertraue darauf, dass wir sagen, was wir tun, und dass wir tun, was wir sagen.

Herzlichen Dank für Ihre Aufmerksamkeit.",TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,speech,18
17,80097,17,194,,,,,,Beifall bei der SPD sowie bei Abgeordneten der CDU/CSU und der Abg. Monika Lazar [BÜNDNIS 90/DIE GRÜNEN],TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,poi,18
18,80098,18,194,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,Das Wort erhält nun die Kollegin Susanna Karawanskij für die Fraktion Die Linke.,TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,chair,18
19,80099,19,194,,,,,,Beifall bei der LINKEN,TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,poi,18
20,80100,20,194,Susanna Karawanskij (DIE LINKE),Susanna Karawanskij,susanna-karawanskij,210.0,linke,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Liebe Gäste! Wenn du etwas werden willst, musst du in den Westen gehen. - Das hat nicht jemand in den 90er-Jahren gesagt, sondern das habe ich letzte Woche in meinem Wahlkreis in Oschatz zu hören bekommen. Dass das nach 26 Jahren immer noch in den Köpfen drin ist und auch ein Teil der Wahrheit ist, ist irgendwie schlimm.",TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,speech,18
21,80101,21,194,Michael Grosse-Brömer [CDU/CSU],Michael Grosse-Brömer,michael-grosse-bromer,284.0,cducsu,"Dann würde ich mal anfangen, zu arbeiten!",TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,poi,18
22,80102,22,194,Susanna Karawanskij (DIE LINKE),Susanna Karawanskij,susanna-karawanskij,210.0,linke,"Das erklärte Ziel, die Gleichwertigkeit der Lebensverhältnisse in Ost und West herzustellen, ist nach einer Generation noch nicht erreicht. Da frage ich mich, wie lange der Versuch noch dauern soll. Noch eine weitere Generation, 50 Jahre? Wann wird das Ziel endlich erreicht? Das ist doch eine Bankrotterklärung Ihrer Regierungspolitik. Sie haben es über ein Vierteljahrhundert nicht geschafft, dieses Ziel zu verwirklichen.",TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,speech,18
23,80103,23,194,,,,,,Beifall bei der LINKEN,TOP 22 Jahresbericht zum Stand der Deutschen Einheit 2016,2789,poi,18
