,id,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,227770,0,37,Vizepräsident Peter Hintze,Peter Hintze,peter-hintze,,,"Die Sitzung ist eröffnet.

Ich rufe die Tagesordnungspunkte 19 a bis 19 c auf:

a)	-	Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes über Leistungsverbesserungen in der gesetzlichen Rentenversicherung",TOP 19 Leistungsverbesserungen in der Rentenversicherung,1775,chair,18
1,227771,1,37,,,,,,RV-Leistungsverbesserungsgesetz,TOP 19 Leistungsverbesserungen in der Rentenversicherung,1775,poi,18
2,227772,2,37,Vizepräsident Peter Hintze,Peter Hintze,peter-hintze,,,"Drucksache 18/909

Beschlussempfehlung und Bericht des Ausschusses für Arbeit und Soziales (11. Ausschuss)

Drucksache 18/1489

-	Bericht des Haushaltsausschusses (8. Ausschuss) gemäß § 96 der Geschäftsordnung

Drucksache 18/1490

b)	Zweite und dritte Beratung des von den Abgeordneten Sabine Zimmermann (Zwickau), Matthias W. Birkwald, Klaus Ernst, weiteren Abgeordneten und der Fraktion DIE LINKE eingebrachten Entwurfs eines Gesetzes zur Verbesserung des Erwerbsminderungsschutzes

Drucksache 18/9

Beschlussempfehlung und Bericht des Ausschusses für Arbeit und Soziales (11. Ausschuss)

Drucksache 18/148

c)	Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Arbeit und Soziales (11. Ausschuss)

-	zu dem Antrag der Abgeordneten Matthias W. Birkwald, Sabine Zimmermann (Zwickau), Klaus Ernst, weiterer Abgeordneter und der Fraktion DIE LINKE

Vollständige Gleichstellung und gerechte Finanzierung der Kindererziehungszeiten in der Rente umsetzen - Mütterrente verbessern

-	zu dem Antrag der Abgeordneten Matthias W. Birkwald, Sabine Zimmermann (Zwickau), Klaus Ernst, weiterer Abgeordneter und der Fraktion DIE LINKE

Rentenniveau anheben, Leistungen verbessern und die wesentlichen Ursachen für sinkende Renten und Altersarmut bekämpfen

Drucksachen 18/765, 18/767, 18/1489

Zu dem Gesetzentwurf der Bundesregierung liegen drei Änderungsanträge der Fraktion Die Linke vor. Des Weiteren liegen ein Entschließungsantrag der Fraktionen der CDU/CSU und der SPD sowie je ein Entschließungsantrag der Fraktion Die Linke und der Fraktion Bündnis 90/Die Grünen vor. Über die drei Änderungsanträge sowie über den Gesetzentwurf der Bundesregierung werden wir später namentlich abstimmen. Insgesamt werden wir vier namentliche Abstimmungen durchführen.

Nach einer interfraktionellen Vereinbarung sind für die Aussprache 60 Minuten vorgesehen. - Ich höre keinen Widerspruch. Dann ist das so beschlossen.

Ich eröffne die Aussprache. Das Wort hat Frau Bundesministerin Andrea Nahles.",TOP 19 Leistungsverbesserungen in der Rentenversicherung,1775,chair,18
3,227773,3,37,,,,,,Beifall bei der SPD und der CDU/CSU,TOP 19 Leistungsverbesserungen in der Rentenversicherung,1775,poi,18
4,227774,4,37,"Andrea Nahles, Bundesministerin für Arbeit und Soziales",Andrea Nahles,andrea-nahles,543.0,,"Herr Präsident! Liebe Kolleginnen und Kollegen! In den letzten 15 Jahren haben wir in diesem Haus weitreichende Reformen beschlossen, Reformen, die Deutschland und Europa stabilisiert haben. Diese Reformen haben auch den Wohlstand in Deutschland gesichert. Durch eine kluge Politik wurden neue Spielräume eröffnet. Zu diesen Reformen haben die Bürgerinnen und Bürger unseres Landes einen enormen Beitrag geleistet. Wir haben ihnen auch einiges abverlangt. Für viele war das nicht einfach. Mit dem heute vorliegenden Rentenpaket können wir nun die Arbeit und die Lebensleistung unserer Bürgerinnen und Bürger würdigen. Wir können ein deutliches Signal setzen, dass vom Wohlstand in diesem Land auch diejenigen profitieren, die ihn mit geschaffen haben.",TOP 19 Leistungsverbesserungen in der Rentenversicherung,1775,speech,18
5,227775,5,37,,,,,,Beifall bei der SPD sowie bei Abgeordneten der CDU/CSU,TOP 19 Leistungsverbesserungen in der Rentenversicherung,1775,poi,18
6,227776,6,37,"Andrea Nahles, Bundesministerin für Arbeit und Soziales",Andrea Nahles,andrea-nahles,543.0,,"Das ist der Kern des Rentenpaketes, das heute hier vorliegt.

Nicht nur harte Arbeit und die Reformfähigkeit unseres Landes haben dazu beigetragen, dass wir heute Vorreiter in Europa sind. Es liegt auch und nicht zuletzt am Zusammenhalt in unserem Land, an unserer Bereitschaft, füreinander einzustehen, an einer starken Sozialpartnerschaft. Es liegt, mit anderen Worten, an gelebter Solidarität: Solidarität zwischen Jungen und Alten, zwischen Reichen und Armen, Starken und Schwachen. Dass unsere Sozialsysteme stabil sind, ist aber kein Selbstläufer. Sie müssen immer wieder erneuert und angepasst werden. Genau da setzt das Rentenpaket an. Die Menschen nehmen es im Übrigen auch so wahr. Eine überwiegende Mehrheit in unserem Land sagt: Dieses Rentenpaket ist gerecht und notwendig.",TOP 19 Leistungsverbesserungen in der Rentenversicherung,1775,speech,18
7,227777,7,37,,,,,,Beifall bei der SPD sowie bei Abgeordneten der CDU/CSU,TOP 19 Leistungsverbesserungen in der Rentenversicherung,1775,poi,18
8,227778,8,37,"Andrea Nahles, Bundesministerin für Arbeit und Soziales",Andrea Nahles,andrea-nahles,543.0,,"Dass Leistung und Solidarität in der richtigen Balance sind, haben wir uns in den letzten Monaten zusammen erarbeitet. Mein Dank geht deshalb zuallererst an die Regierungsfraktionen. Gemeinsam haben wir gute Lösungen zur Verhinderung missbräuchlicher Frühverrentungen gefunden und auch flexiblere Übergänge in die Rente ermöglicht. Das hat die Sache rund gemacht. Der konstruktive Einsatz der beiden Fraktionsvorsitzenden hat im Schlussspurt viel zum Gelingen beigetragen. Deswegen möchte ich Ihnen, lieber Volker Kauder, und auch dir, lieber Thomas Oppermann, meinen persönlichen Dank für diese gute Zusammenarbeit aussprechen.",TOP 19 Leistungsverbesserungen in der Rentenversicherung,1775,speech,18
9,227779,9,37,,,,,,Beifall bei der SPD und der CDU/CSU,TOP 19 Leistungsverbesserungen in der Rentenversicherung,1775,poi,18
