,id,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,163995,0,131,Vizepräsident Peter Hintze,Peter Hintze,peter-hintze,,,"Guten Morgen, liebe Kolleginnen und Kollegen! Die Sitzung ist eröffnet.

Ich rufe die Zusatzpunkte 5 a und 5 b auf:

a)   -	Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und SPD eingebrachten Entwurfs eines Gesetzes zur Einführung einer Speicherpflicht und Höchstspeicherfrist für Verkehrsdaten

Drucksache 18/5088

-	Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Einführung einer Speicherpflicht und Höchstspeicherfrist für Verkehrsdaten

Drucksache 18/5171

Beschlussempfehlung und Bericht des Ausschusses für Recht und Verbraucherschutz (6. Ausschuss)

Drucksache 18/6391

b)	Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Recht und Verbraucherschutz (6. Ausschuss) zu dem Antrag der Abgeordneten Jan Korte, Dr. André Hahn, Ulla Jelpke, weiterer Abgeordneter und der Fraktion DIE LINKE

Auf Vorratsdatenspeicherung verzichten

Drucksachen 18/4971, 18/6391

Über den Gesetzentwurf der Fraktionen der CDU/CSU und der SPD werden wir später namentlich abstimmen.

Nach einer interfraktionellen Vereinbarung sind für die Aussprache 77 Minuten vorgesehen. - Ich höre keinen Widerspruch. Dann ist so beschlossen.

Ich eröffne die Aussprache. Als erstem Redner erteile ich das Wort dem Abgeordneten Dr. Johannes Fechner, SPD-Fraktion.",TOP ZP  5 Einführung einer Speicherfrist und Höchstspeicherfrist für Verkehrsdaten,2366,chair,18
1,163996,1,131,,,,,,Beifall bei der SPD sowie bei Abgeordneten der CDU/CSU,TOP ZP  5 Einführung einer Speicherfrist und Höchstspeicherfrist für Verkehrsdaten,2366,poi,18
2,163997,2,131,Dr. Johannes Fechner (SPD),Dr. Johannes Fechner,johannes-fechner,578.0,spd,"Herr Präsident! Liebe Kolleginnen und Kollegen! Sehr geehrte Zuhörerinnen und Zuhörer! Über wohl kaum ein anderes Thema ist in den letzten Jahren in der Rechtspolitik so intensiv diskutiert worden wie über das Thema Vorratsdatenspeicherung, zu Recht, wie ich finde. Denn wenn die Daten von Bürgern gespeichert werden, ist dies unbestritten ein Grundrechtseingriff, der gerechtfertigt werden muss; darüber müssen wir intensiv diskutieren.

Wir meinen, dass die Vorratsdatenspeicherung ein wichtiges Mittel sein kann, um Beweismittel zu erlangen, die Täter überführen. Es gibt genügend Beispiele aus der kriminalpolizeilichen Praxis, die dies belegen. Es kann durch die Erhebung der Telekommunikationsdaten nachgewiesen werden, dass ein Täter entgegen seinen Beteuerungen doch am Tatort war, weil sein Handy von der den Tatort abdeckenden Funkzelle erfasst wurde. Es gab beispielsweise den als Flensburger Bahnhofsfall bekanntgewordenen Mordfall, bei dem der Täter vor allem deshalb über die Telefonverbindungsdaten überführt werden konnte, weil die Telefongesellschaft die Daten noch gespeichert hatte, was sie nach der geltenden Rechtslage nicht hätte tun müssen. Aber es gab auch Fälle, in denen es zu Freisprüchen kam, etwa den Fall eines Angeklagten vor dem Landgericht Hamburg, der freigesprochen wurde, weil die Telefonverbindungsdaten, die noch da waren, nachwiesen, dass er an einem anderen Ort und nicht am Tatort war.

Es geht uns also um genau die Fälle, in denen für oder gegen einen Angeklagten ein Beweismittel da sein kann, wenn die Verbindungsdaten noch gespeichert sind, was nach heutigem Recht nicht verpflichtend geregelt ist. Wir wollen es nicht dem Zufall überlassen, ob Daten noch vorhanden sind, sondern wir wollen mit einer klaren Regelung sicherstellen, dass Anbieter von Telefondiensten die Verbindungsdaten, also Rufnummer, Datum und Uhrzeit eines Telefonats, für zehn Wochen speichern müssen und die Standortdaten für vier Wochen. Wohlgemerkt: Es geht uns nicht um die Inhalte der Kommunikation. Es wird nicht gespeichert, was per E-Mail verschickt wurde oder worüber telefoniert wurde, sondern es geht nur um die Verbindungsdaten.

Wir sind im internationalen Vergleich äußerst restriktiv. In der Sachverständigenanhörung war der zentrale Kritikpunkt der Mehrheit der Sachverständigen, dass dieser Gesetzentwurf nicht weit genug geht. Es wurde vorgeschlagen, sechs Monate oder noch länger zu speichern. Aber wir meinen, dass wir hier in ein Grundrecht eingreifen und dass dieser Eingriff daher auf das Nötigste beschränkt werden muss. Die Beschränkung auf zehn bzw. vier Wochen ist also ausreichend.

Wir regeln zudem die Verpflichtung, dass Betroffene, deren Daten abgefragt werden, informiert werden müssen. Es gibt die klare Verpflichtung, dass die nach diesem Gesetz gespeicherten Daten nach Ablauf der Speicherfristen zu löschen sind. Wenn ein Unternehmen dies nicht tut, dann erhält es ein hohes Bußgeld.

Zu erwähnen ist auch, dass wir mit diesem Gesetz den Straftatbestand der Datenhehlerei schaffen. Wer zum Beispiel illegal erlangte Daten weiterverkauft, riskiert eine Haftstrafe von bis zu drei Jahren. Ich halte dies für angemessen, weil der Schutz von Daten gerade heute noch viel mehr gewährleistet werden muss und Verstöße gegen den Datenschutz hart bestraft werden sollten.

Zu diesem neuen Straftatbestand gab es in den vergangenen Wochen Kritik, etwa von Journalisten, die befürchteten, dass dadurch journalistische Datenrecherche strafbar werden könnte. Dazu ist klarstellend festzuhalten, dass wir auf diese Kritik reagiert haben; denn der Tatbestandsausschluss in dem neuen § 202 d Absatz 3 StGB ist so gefasst, dass er journalistische Tätigkeiten ausnimmt.",TOP ZP  5 Einführung einer Speicherfrist und Höchstspeicherfrist für Verkehrsdaten,2366,speech,18
3,163998,3,131,Dr. Konstantin von Notz [BÜNDNIS 90/DIE GRÜNEN],Dr. Konstantin von Notz,konstantin-notz,316.0,gruene,Reicht aber nicht!,TOP ZP  5 Einführung einer Speicherfrist und Höchstspeicherfrist für Verkehrsdaten,2366,poi,18
4,163999,4,131,Dr. Johannes Fechner (SPD),Dr. Johannes Fechner,johannes-fechner,578.0,spd,"Eine Erfüllung konkreter beruflicher Pflichten - das ist das entscheidende Tatbestandsmerkmal - liegt bei journalistischer Tätigkeit bereits dann vor, wenn die Handlungen nur der Recherche dienen und in eine Veröffentlichung münden können.

Wie gesagt, wir haben gerade im europäischen Vergleich äußerst restriktive Regelungen: kurze Speicherfristen, Zugriff nur bei abschließend genannten schweren Straftaten, keine Speicherung von Inhalten, keine Eilkompetenz der Staatsanwaltschaft, und die Daten sind im Inland gespeichert, also in Deutschland. Ganz besonders wichtig ist der Richtervorbehalt. Es gibt keinen staatlichen Datenabruf ohne richterlichen Beschluss. Das zeigt, dass wir eine äußerst restriktive Speicherpflicht in diesem Gesetzentwurf geregelt haben.",TOP ZP  5 Einführung einer Speicherfrist und Höchstspeicherfrist für Verkehrsdaten,2366,speech,18
5,164000,5,131,,,,,,Beifall bei Abgeordneten der SPD und der CDU/CSU,TOP ZP  5 Einführung einer Speicherfrist und Höchstspeicherfrist für Verkehrsdaten,2366,poi,18
6,164001,6,131,Dr. Johannes Fechner (SPD),Dr. Johannes Fechner,johannes-fechner,578.0,spd,"Ein paar Sätze noch zu den Einwänden der EU-Kommission. Die Europäische Kommission hat am vorliegenden Entwurf zu bemängeln, dass die Dienstleistungsfreiheit dadurch beeinträchtigt wäre, dass die Daten zwingend in Deutschland gespeichert werden müssen. Diesen Einwand kann ich nicht nachvollziehen. Ich finde, es ist ein wichtiges Element des Datenschutzes und vor allem auch der Rechtsdurchsetzung, dass die Daten in Deutschland gespeichert sind. Die Rechtsdurchsetzung im Ausland, etwa die Vollstreckung des Löschungsanspruchs, den wir normieren, wäre erschwert, wenn nicht gar unmöglich, wenn die Daten im Ausland gespeichert wären. Hier muss die Dienstleistungsfreiheit hinter einem effektiven Datenschutz zurücktreten. Deswegen können wir, glaube ich, einem Vertragsverletzungsverfahren, wenn es denn eingeleitet würde, gelassen entgegensehen. Der effektive Datenschutz ist wichtiger als die Dienstleistungsfreiheit.",TOP ZP  5 Einführung einer Speicherfrist und Höchstspeicherfrist für Verkehrsdaten,2366,speech,18
7,164002,7,131,,,,,,Beifall bei der SPD sowie bei Abgeordneten der CDU/CSU,TOP ZP  5 Einführung einer Speicherfrist und Höchstspeicherfrist für Verkehrsdaten,2366,poi,18
8,164003,8,131,Dr. Johannes Fechner (SPD),Dr. Johannes Fechner,johannes-fechner,578.0,spd,"Der letzte Konvent meiner Partei, der SPD, hat sich intensiv mit dem Pro und Kontra dieser Regelung beschäftigt. Gerade weil wir hier einen Grundrechtseingriff sehen - gerechtfertigt, aber es gibt ihn -, wollen wir eine Evaluierung. Deswegen haben wir im Gesetzgebungsverfahren noch eine Evaluierungsklausel eingeführt, die die Bundesregierung verpflichtet, das Gesetz über einen Zeitraum von drei Jahren zu überprüfen. Dann wird ein mit dem Bundestag im Einvernehmen zu bestimmender unabhängiger Sachverständiger ein Urteil abgeben, und wir können mögliche Konsequenzen ziehen.

Abschließend möchte ich sagen, dass wir hier einen vernünftigen Kompromiss zwischen den Grundrechten und den Freiheitsrechten einerseits, aber auch den Erfordernissen einer effektiven Strafverfolgung andererseits gefunden haben. Es gibt genügend Beispiele, dass die Vorratsdatenspeicherung für den Angeklagten sowohl zu einem Freispruch führen kann als auch im Sinne der Strafverfolgung zu einer Verurteilung. Ich finde, Herr Maas hat hier einen äußerst ausgewogenen Kompromissvorschlag vorgelegt. Dem können wir nur zustimmen.

Herzlichen Dank für Ihre Aufmerksamkeit.",TOP ZP  5 Einführung einer Speicherfrist und Höchstspeicherfrist für Verkehrsdaten,2366,speech,18
9,164004,9,131,,,,,,Beifall bei der SPD und der CDU/CSU,TOP ZP  5 Einführung einer Speicherfrist und Höchstspeicherfrist für Verkehrsdaten,2366,poi,18
