,id,profile_url,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,571386,https://www.abgeordnetenwatch.de/profile/norbert-lammert,0,188,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754.0,,"Nehmen Sie bitte Platz. Die Sitzung ist eröffnet.

Liebe Kolleginnen und Kollegen! Ich begrüße Sie alle herzlich. Wir setzen unsere Haushaltsberatungen - Tagesordnungspunkt 1 - fort:

a)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes über die Feststellung des Bundeshaushaltsplans für das Haushaltsjahr 2017 (Haushaltsgesetz 2017)

Drucksache 18/9200

Überweisungsvorschlag:

Haushaltsausschuss

b)	Beratung der Unterrichtung durch die Bundesregierung

Finanzplan des Bundes 2016 bis 2020

Drucksache 18/9201

Überweisungsvorschlag:

Haushaltsausschuss

Für die heutige Aussprache haben wir eine Redezeit von insgesamt vier Minuten - - 4 Stunden und 48 Minuten beschlossen.",TOP 1 Epl 12 Verkehr und digitale Infrastruktur,14985,chair,18
1,571387,,1,188,,,,,,Heiterkeit,TOP 1 Epl 12 Verkehr und digitale Infrastruktur,14985,poi,18
2,571388,https://www.abgeordnetenwatch.de/profile/michael-grosse-bromer-2/archive/217189,2,188,Michael Grosse-Brömer [CDU/CSU],Michael Grosse-Brömer,michael-grosse-bromer,1544.0,cducsu,Dann sollten wir aber schnell anfangen!,TOP 1 Epl 12 Verkehr und digitale Infrastruktur,14985,poi,18
3,571389,https://www.abgeordnetenwatch.de/profile/soren-bartol/archive/216875,3,188,Sören Bartol [SPD],Sören Bartol,soren-bartol,1603.0,spd,Vorsichtig mit diesen Versprechen!,TOP 1 Epl 12 Verkehr und digitale Infrastruktur,14985,poi,18
4,571390,https://www.abgeordnetenwatch.de/profile/norbert-lammert,4,188,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754.0,,- Das hätte ja auch einen gewissen Reiz. Vor allen Dingen stelle ich mir jetzt die panischen Bemühungen der Geschäftsführer zur Aufteilung der dann jeweils auf die Fraktionen entfallenden Redezeiten vor.,TOP 1 Epl 12 Verkehr und digitale Infrastruktur,14985,chair,18
5,571391,https://www.abgeordnetenwatch.de/profile/michael-grosse-bromer-2/archive/217189,5,188,Michael Grosse-Brömer [CDU/CSU],Michael Grosse-Brömer,michael-grosse-bromer,1544.0,cducsu,Auch das kriegen wir hin!,TOP 1 Epl 12 Verkehr und digitale Infrastruktur,14985,poi,18
6,571392,https://www.abgeordnetenwatch.de/profile/dr-petra-sitte-0,6,188,Dr. Petra Sitte [DIE LINKE],Dr. Petra Sitte,petra-sitte,1579.0,linke,Panik gibt es bei uns nicht!,TOP 1 Epl 12 Verkehr und digitale Infrastruktur,14985,poi,18
7,571393,https://www.abgeordnetenwatch.de/profile/norbert-lammert,7,188,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754.0,,"- Gut. Alleine die Freude, dass euch das erspart bleibt, führt euch doch auf grandiose Weise ins Wochenende.

Wir beginnen die heutigen Haushaltsberatungen mit dem Geschäftsbereich des Bundesministeriums für Verkehr und digitale Infrastruktur, Einzelplan 12.

Ich erteile dazu das Wort dem zuständigen Bundesminister Alexander Dobrindt.",TOP 1 Epl 12 Verkehr und digitale Infrastruktur,14985,chair,18
8,571394,,8,188,,,,,,Beifall bei der CDU/CSU sowie bei Abgeordneten der SPD,TOP 1 Epl 12 Verkehr und digitale Infrastruktur,14985,poi,18
9,571395,https://www.abgeordnetenwatch.de/profile/alexander-dobrindt-0,9,188,"Alexander Dobrindt, Bundesminister für Verkehr und digitale Infrastruktur",Alexander Dobrindt,alexander-dobrindt,1847.0,,"Sehr geehrter Herr Präsident! Meine Damen und Herren! Liebe Kolleginnen und Kollegen! Wir reden heute über einen neuen Investitionsrekord und starten die Beratung über den größten Infrastrukturhaushalt, der jemals in den Bundestag eingebracht wurde: fast 14 Milliarden Euro für die Infrastruktur in 2017, 10 Prozent mehr als 2016, Rekordmittelaufwuchs um 40 Prozent bis 2018.",TOP 1 Epl 12 Verkehr und digitale Infrastruktur,14985,speech,18
